row_id,mp_id,mattergen_id,official_alexandria_id,jarvis_id,formula,reduced_formula,chemical_system,structure_hash,match_status,duplicate_status,multiple_match_status,has_mp,has_alexmp20,has_alex_pbe,has_jarvis,in_d0_formula,in_d1_mp_alexmp20_exact,in_d2_triple_single_match,in_d3_jarvis_overlap,in_d4_source_union_pool,in_d5_model_complete,jarvis_match_count
SAS36K-35871,mp-977392,,agm003189209,JVASP-38790,Ho2MgIn,Ho2MgIn,Ho-In-Mg,e28e46223e197789795748fee53b98a5c4b611f7972e42860de3ef4ef4ffb5a4,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35872,mp-977393,,agm003188868,JVASP-38791,LiLu2Ru,LiLu2Ru,Li-Lu-Ru,8219a07c5631f7a9e64dcd32ffa3ddbfc7dacb6f42fbeb3da907ac3428dd5f6e,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35873,mp-977394,,agm003161888,JVASP-38792,TbAlAg2,TbAlAg2,Ag-Al-Tb,4744424392989518bdae3172fab05133d3be0e84bfadbb0d9c274ed5b6d66407,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35874,mp-977396,,agm002344009,JVASP-38794,TbMgRh2,TbMgRh2,Mg-Rh-Tb,69d8f736dcea5363cd98b95753c8ed8e138ebfa587baf55b3bd3186c8e1781a4,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35875,mp-977399,,agm002690807,JVASP-38797,LiMgPd2,LiMgPd2,Li-Mg-Pd,34a37b7830f5204b1eb8d8eb2eeac04dd145af5914a6b25385346daaf01b9f79,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35876,mp-977400,,agm002308515,JVASP-38798,ErInRh2,ErInRh2,Er-In-Rh,ff8e587514d0e085999c627d0adcc3de2d1916cd12f71797b187d3db8db07498,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35877,mp-977401,,agm002213567,JVASP-38799,NbGaRu2,NbGaRu2,Ga-Nb-Ru,d51a8c494ee1ab83c9f1ced0dabf3b3dddc014a599a368eb8bd799c5fc277020,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35878,mp-977403,,agm005542394,JVASP-79089,Na3Tl,Na3Tl,Na-Tl,97f2fe8ac9bb1d9a712122536769dbe3693bff68bff84927d46178c2498bc342,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35879,mp-977404,,agm003185195,JVASP-38802,Nd2AgIr,Nd2AgIr,Ag-Ir-Nd,dd78e39f8339bdc0cc2d0f0b59c28c50320638937a91fbf9d040480a46aab3b7,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35880,mp-977405,,agm002219193,JVASP-38803,LiLu2Rh,LiLu2Rh,Li-Lu-Rh,cd79938e3b0fc54bbd7de55484fa0c14ca5e0abcd77402d2e586b61ab0085359,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35881,mp-977407,,agm002727259,JVASP-79090,Hf2ReRh,Hf2ReRh,Hf-Re-Rh,ebde465fac2d6b990a13274a7a58b58ebf02bea736ad64cb4f3c2397e13a22ce,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35882,mp-977410,,agm002211339,JVASP-38808,NbGaFe2,NbGaFe2,Fe-Ga-Nb,8abf3b76ff19e69ee7ec298f5ae6812eca0875501d38abd8c44d0d39e4f183f6,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35883,mp-977413,,agm003188661,JVASP-38810,HoCdHg2,HoCdHg2,Cd-Hg-Ho,8a1a55b158860176b465546ba4a468d7a2cbc92813ab9772e5de4bf50158fcea,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35884,mp-977414,,agm003219685,JVASP-153783;JVASP-154223;JVASP-154291,ZnCu2SiS4,ZnCu2SiS4,Cu-S-Si-Zn,aa08b22f5fd4dacf949947b287bafb778f7a613035aceaf38e5fa98a6505c2e3,jarvis_exact_structure_overlap,multiple_match,multiple_match,True,True,True,True,True,True,True,True,False,False,3.0
SAS36K-35885,mp-977415,,agm002331871,JVASP-38812,HoCdAu2,HoCdAu2,Au-Cd-Ho,07f1654da26208ec7944b69c044096553786d3384dbdec84edc359afee8c8a5d,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35886,mp-977416,,agm003161889,JVASP-38813,Er2AgIr,Er2AgIr,Ag-Er-Ir,2cfa3d4a960be78bf519cce3c521fd977b6f631fffa3a63d6e350849487520c3,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35887,mp-977418,,agm002694299,JVASP-38815,LiMgAu2,LiMgAu2,Au-Li-Mg,43de02c0d95767fdc9bc0b23d450403681d3281829ebc2d42210fac0cee4c3d2,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35888,mp-977421,,agm002275804,JVASP-38816,TbGaRh2,TbGaRh2,Ga-Rh-Tb,093bcb7bb0d7a7c1280b244691b1f442586920b5bbed9344912bde83c8120267,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35889,mp-977423,,agm002325371,JVASP-38818,Yb2ZnRh,Yb2ZnRh,Rh-Yb-Zn,30cce2fbff3b70dd7fabcad2f3f1d5567842e59e4e83a94f20e74bbaa2e018db,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35890,mp-977424,,agm003188972,JVASP-38819,Yb2ZnPb,Yb2ZnPb,Pb-Yb-Zn,c73e512d512bcec4deabc71ca988a96a577ec7d2eccedd20f933fb9bf14f71ec,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35891,mp-977425,,agm002666605,JVASP-38820,Ta2CrRu,Ta2CrRu,Cr-Ru-Ta,0f352e12b2035d28b14b3e612639b194031ee94874ae0cdeceac7b60e4ab6e0f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35892,mp-977426,,agm003263512,JVASP-11986,NbCo3,NbCo3,Co-Nb,7bd980062d0d6e6f97a8241fe0baabc56e65f803728ba949ac783c128d2d0942,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35893,mp-977427,,agm002193058,JVASP-38821,Zn2PtRh,Zn2PtRh,Pt-Rh-Zn,ffe54db8ffb56f7612986c07a7a23a885fb8c67f50cc45fa8eaea0f95a10b662,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35894,mp-977428,,agm003211465,JVASP-38822,YbAl2Cu,YbAl2Cu,Al-Cu-Yb,3f6d3aba206f084509f8495da31345c49e3ccd572a6467bebd7e4b1f182988e3,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35895,mp-977430,,agm002375505,JVASP-38823,MgNbRu2,MgNbRu2,Mg-Nb-Ru,788e1e556c19ef38eac7cefcef0baa9558f7bf53c36e4253f3f66182f95aeb38,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35896,mp-977433,,agm003188452,JVASP-38824,ErMgZn2,ErMgZn2,Er-Mg-Zn,0326467c1d9098682410298a7285751fc73a630528e1ee40e8b6891218e7e01f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35897,mp-977434,,agm003296207,JVASP-38825,Nb3Ru,Nb3Ru,Nb-Ru,ed79087f00c69bd4b68dfecc3f025f9ce31f02246752a59337f75250922a2cdc,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35898,mp-977435,,agm002250750,JVASP-38826,ZrAlRh2,ZrAlRh2,Al-Rh-Zr,bbf117b5cba18ada8d5c4737be8673bd6fbf1432eb7367fb3e08beb6b4760d18,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35899,mp-977436,,agm002327233,JVASP-38827,ZrAlRu2,ZrAlRu2,Al-Ru-Zr,58ea92178ff7d5dcde0b393d75b9aeb2fea765d0f551f42b276d1b7dee6b8752,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35900,mp-977438,,agm002375614,JVASP-38829,MgInRh2,MgInRh2,In-Mg-Rh,89f4a94cb8bfd0fd57bc3938f7fd005628b0a0354d687bb02f9bad13954eb49b,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35901,mp-977442,,agm003189306,JVASP-38833,Yb2ZnGa,Yb2ZnGa,Ga-Yb-Zn,55a909e63806e51963e8787823aa6697fa4f42cf7c56227fbccbd22d6e94611c,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35902,mp-977443,,agm002278951,JVASP-38834,ZrGeRu2,ZrGeRu2,Ge-Ru-Zr,7ba35287a7b8ee083e2df29e6dd0469dbd743b499c09f9820d6336901cdba4ac,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35903,mp-977445,,agm003185676,JVASP-38836,Nd2ZnIr,Nd2ZnIr,Ir-Nd-Zn,d94fe161214680a0d1e39ef4c928cfc14d00164ee950ccfbdf2513151377b90f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35904,mp-977446,,agm003204868,JVASP-38837,NdVGe3,NdVGe3,Ge-Nd-V,97a87664a4b03801f002a99720b86b46f63716c6176f66739cf0bd503320ab79,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35905,mp-977453,,agm002655271,JVASP-38838,Ca2CdIn,Ca2CdIn,Ca-Cd-In,81a45a0bbdd46146e200adcf75bf8e561e56a9fb9c6220f576c701cf6504c591,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35906,mp-977462,,agm002753458,JVASP-38841,ZrCdAu2,ZrCdAu2,Au-Cd-Zr,e5e0f2c46de1bf4be3e897aa73b5a6b020385f8c6cff522877f7cda08a79d0ca,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35907,mp-977463,,agm002343866,JVASP-38842,MgMnRh2,MgMnRh2,Mg-Mn-Rh,6da959ec221e93bf82efc257d08f97b6739b8f176d8282d680345fbc4b7b7298,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35908,mp-977475,,agm002247297,JVASP-38843,ZrInPd2,ZrInPd2,In-Pd-Zr,470fbdb6dbfd0e88b90a2734854b761801703a6479c774be1d8c478336d16fa0,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35909,mp-9775,,agm003267846,JVASP-3042,NaSrAs,NaSrAs,As-Na-Sr,ca1f56b6ec3651976832ddf62e8402329600e8aa5353d8d047d7f38cf0ea1b30,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35910,mp-977535,,agm003161844,JVASP-38845,ErAlAg2,ErAlAg2,Ag-Al-Er,88d573bd4865f6f890ee2c3330d546898dde99835f020fccf197466b7ed37fc3,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35911,mp-977537,,agm002753822,JVASP-38846,ZrCdRh2,ZrCdRh2,Cd-Rh-Zr,03f8d76d42b764897002381245d71db1151e0b60d0e1cf19cce9eb319b5678ca,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35912,mp-977538,,agm002359774,JVASP-38847,ErZnRh2,ErZnRh2,Er-Rh-Zn,7d0805949660b7270e92ba4b83d185f95da662ccf981f7c82c2cfaf2339c7c22,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35913,mp-977539,,agm003162435,JVASP-38848,LiNd2Ru,LiNd2Ru,Li-Nd-Ru,8a0d5ee1be436ce8894103efec6da34c52b1a06c4fff03c4eb67d649178b471e,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35914,mp-977542,,agm002159189,JVASP-38851,LiTbTl2,LiTbTl2,Li-Tb-Tl,276936954b3baebfe87e0da1ad4320ab8adb37b8844574aec535dedd008fdb55,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35915,mp-977543,,agm002247330,JVASP-38852,ZrInRh2,ZrInRh2,In-Rh-Zr,a1414b67db276e9a87f2f71aa7e55e94cca617f835c000395ebc50809e907fd2,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35916,mp-977544,,agm002715190,,Hf2ReNi,Hf2ReNi,Hf-Ni-Re,12ce30bc5d8e06cf6619305ee313e312ab7f5644fb3400c8c74802f6185804ae,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-35917,mp-977547,,agm002343337,JVASP-38856,MgZnRh2,MgZnRh2,Mg-Rh-Zn,29897e72babdc79f511844f4a4c7dd2b87c089bd2bf5beb9a12c5a5a6a41f930,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35918,mp-977548,,agm003207121,JVASP-38857,Nd2MgGe2,Nd2MgGe2,Ge-Mg-Nd,9cfe09f4951004bf6533c8d6884da38751361a770de219a7ef345e4647e8e435,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35919,mp-977549,,agm001101636,JVASP-38858,Zr2OsRu,Zr2OsRu,Os-Ru-Zr,9b58a9244ea2782f4e9ca6417a8f8f396f59d3f0e782e4158e6f5115d63563d0,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35920,mp-977550,,agm002735445,JVASP-38859,ZrScOs2,ZrScOs2,Os-Sc-Zr,7f569a9742108ebaecdd751028c71dabf4a07c66ee6fd13079af83d717e870b0,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35921,mp-977551,,agm003187929,JVASP-38860,ErLuMg2,ErLuMg2,Er-Lu-Mg,cd7b936de90103e68d143154d216076875b3166266b568e8fdc2741a862ef8e8,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35922,mp-977553,,agm002323987,JVASP-38862,Yb2PtAu,Yb2PtAu,Au-Pt-Yb,9fba7021ebc77808d2d7fc25a37854badd9bc167e571e826045ec841e3787116,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35923,mp-977554,,agm002699532,JVASP-38863,MgScAg2,MgScAg2,Ag-Mg-Sc,613f89dfeedcd371ebe1005d735123f4a47cf05022f5390bb8c89525483018ff,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35924,mp-977555,,agm002698393,JVASP-38864,MgNbRh2,MgNbRh2,Mg-Nb-Rh,4b4eef4f26c5ba2177f25b4a8dec283e9fca4e61dd6056cf90c8eaa38aed30c2,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35925,mp-977556,,agm002697399,JVASP-38865,MgScCd2,MgScCd2,Cd-Mg-Sc,3a7511b7bfbf93159eb847825b9acd24be24b0b27b38c9ac71e694caafb845f4,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35926,mp-977559,,agm003207103,JVASP-38868,Dy2MgGe2,Dy2MgGe2,Dy-Ge-Mg,ee1e96a38f009b9c3202ed0fa53fec5e9a9273dafe56205a7a3f75a7e5cc479f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35927,mp-977561,,agm002690984,JVASP-38869,LiTaIr2,LiTaIr2,Ir-Li-Ta,1f92b530747d8574d390f3d4d9087e252c5be172215cbee05a78be7091fd34c7,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35928,mp-977562,,agm002331894,JVASP-38870,NdCdAu2,NdCdAu2,Au-Cd-Nd,6db3849cdb755758de0f28789ac8be2535f344942a7212571efd847c7780753f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35929,mp-977563,,agm002695051,JVASP-38871,LiNbIr2,LiNbIr2,Ir-Li-Nb,a7af2b3c1c8cc6b1829c20bc44b3faba4887bdef33aa718b619d7e964c644164,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35930,mp-977564,,agm002699019,JVASP-38872,MgScHg2,MgScHg2,Hg-Mg-Sc,2e9881d8c911f1899a2580b197f60f47e37cc3141c75296b7a06936836479459,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35931,mp-977565,,agm003185230,JVASP-38873,NdBiAu2,NdBiAu2,Au-Bi-Nd,4a31d12845555f1aea4696252a34381df651f3bdffc84c28f1ebd666b17a63e2,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35932,mp-977566,,agm002343306,JVASP-38874,MgScPd2,MgScPd2,Mg-Pd-Sc,3c583e6433ff58e840ce893c032a25e4df229cb6a13d8a75f2ecd5e9c99e561f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35933,mp-977567,,agm002668450,JVASP-38875,Hf2CuRe,Hf2CuRe,Cu-Hf-Re,a5b69d5a62f7a0a3c726a8cb549e097658c49f89cbeac41f71bed0394a4debcd,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35934,mp-977568,,agm002360846,JVASP-38876,ZrSnPd2,ZrSnPd2,Pd-Sn-Zr,957b1c4bc21b174749fffc4aa4b3940915d64bd109bd8a4f342b5eedb3ef3c27,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35935,mp-977570,,agm003162427,JVASP-38878,LiPr2Os,LiPr2Os,Li-Os-Pr,5be78fef7226696fbedc20a8916e155ba1cc1923231b76b9eeb0fdcca39caf13,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35936,mp-977571,,agm002286442,JVASP-38879,MgRh2Pb,MgRh2Pb,Mg-Pb-Rh,258b92185daf7a5092316b31ccab6a6f3534f65e67bfd324a8cab2497bee6942,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35937,mp-977572,,agm002702131,JVASP-38880,Hf2MnRh,Hf2MnRh,Hf-Mn-Rh,396a99fea9d77c78378e593f23745ba9f691ece53016d3e07fb6ed8231e3193d,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35938,mp-977573,,agm001828200,JVASP-38881,HfH3,HfH3,H-Hf,5a9f62f0710758221809360382c7ee7b13c600bf02c396da345563d5645ca44f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35939,mp-977574,,agm003185655,JVASP-38882,HoSbPd2,HoSbPd2,Ho-Pd-Sb,3f6a497d47638a62388a983385d9616f77f425d214c4c741566bf935ac09beda,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35940,mp-977575,,agm002700058,JVASP-38883,MgSbRu2,MgSbRu2,Mg-Ru-Sb,763952cb54a72feff9804e2ae165ff0a50179f98eaa1f35cc575eaa1201f7e67,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35941,mp-977576,,agm002246667,JVASP-38884,NdZnAu2,NdZnAu2,Au-Nd-Zn,f4e473c274cc5d2e8b8676fca936bc35bd558025ed608ceccb73a6d70fcf632b,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35942,mp-977579,,agm002698969,JVASP-38886,MgSbPd2,MgSbPd2,Mg-Pd-Sb,b877b4c5b20cd3d92a0fe3130e8fc086f4eb48350650649abc675a921ddea035,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35943,mp-977580,,agm002699840,JVASP-38887,MgSc2Al,MgSc2Al,Al-Mg-Sc,1b23212c0ab25c210c11c332c34ade39a879745561ab11e7d5740d404d0dd60f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35944,mp-977581,,agm003185234,,EuHgAu2,EuHgAu2,Au-Eu-Hg,26e013a147cae088d935d0cb3dafb158f69a32524a9f246aa54530f129100429,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-35945,mp-977582,,agm002359848,JVASP-38889,ZrZnRh2,ZrZnRh2,Rh-Zn-Zr,84d6ff8e51ed856babf07772385a33e6a30844ff1aad97d1df37b8bf5150633d,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35946,mp-977584,,agm003223979,JVASP-38891,Zr2ZnAg2F14,Zr2ZnAg2F14,Ag-F-Zn-Zr,a28b8132b9fcd93ea8e4c3139412f4fb3c971c9c4bca21f9384655d9d0301926,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35947,mp-977585,,agm003190242,JVASP-38892,Zr3Tl,Zr3Tl,Tl-Zr,75383d5ab1eba96596cf49a1a9b74e02069ea2b8b23017eb2088e0dcceab8bcb,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35948,mp-977586,,agm002696356,JVASP-38893,MgSc2In,MgSc2In,In-Mg-Sc,f48a14c4554144439308beab5443c1d253bc4d11845ebf8808d19f9ad9d59d26,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35949,mp-977588,,agm003211146,JVASP-38894,LuNiSn,LuNiSn,Lu-Ni-Sn,8741dae330c4d14095f342895a60460ae6a0e0f75993851119351dab9319e604,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35950,mp-977589,,agm002261794,JVASP-38895,Tm2TlCd,Tm2TlCd,Cd-Tl-Tm,7d38af775f6aaaa01c5c3776e91563fc10fc39a9e47fe6efbd0b3fc0edfdc70b,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35951,mp-977592,,agm003215422,JVASP-38897,Bi2Rh3S2,Bi2Rh3S2,Bi-Rh-S,9f15d396d0eb911b1128b7cca0cce88698f36caf0e829f5c3c71df7a669bbcb4,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35952,mp-9776,,agm003267606,JVASP-4648,YbAgGe,YbAgGe,Ag-Ge-Yb,87c46723bdab0e1084aea5f75fcc19c221af3997b4faad1b4dd0c55817f7a93d,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35953,mp-9778,,agm003263038,JVASP-3045,K2AgP,K2AgP,Ag-K-P,ec94150727f9658ed8a493ddd4737ef52f9a568de40c99873300290003aed965,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35954,mp-9780,,agm003212035,JVASP-10563,RbHfAgTe3,RbHfAgTe3,Ag-Hf-Rb-Te,5fc2f1315e86002118b7ba14ee1ca6af7b9e21430c76c268748836b10a014a83,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35955,mp-978008,,agm003260932,JVASP-38900,Tb3Nd,Tb3Nd,Nd-Tb,6462cbdaad9f17ec91171be63bc24a4ce52c29da81adc14c33e401fc44277004,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35956,mp-978016,,agm002234799,,LaSn2Pd,LaSn2Pd,La-Pd-Sn,8ec7de663483a99f8015381c907758d4a2f67fb60cb3b6feb0c3269a21a4e8b0,no_jarvis_exact_match,no_match,no_match,True,True,True,False,True,True,True,False,False,False,
SAS36K-35957,mp-978083,,agm003161890,JVASP-38905,Pr2ZnAg,Pr2ZnAg,Ag-Pr-Zn,9e10fe1690d268692e71a268271d5e4a5324799d92fb9b8db44fea6e60a3860f,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35958,mp-978084,,agm003206765,JVASP-38906,PrVGe3,PrVGe3,Ge-Pr-V,db3dae72809a56e2ac943d18e7cc75aabb4988c4de633ae337827369f52580a4,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35959,mp-978085,,agm003161902,JVASP-38907,Pr2TlAg,Pr2TlAg,Ag-Pr-Tl,5e12c48370b0672ba91641be96ec4e5e7f763528a7ba666f976d80ab34595aec,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35960,mp-978088,,agm003260910,JVASP-38909,PrLu3,PrLu3,Lu-Pr,0ced6282c9f8d0d8fb5a3a69e3e86c6b3187682976d60e418673dfbe83db8faa,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35961,mp-978089,,agm002308008,JVASP-38910,Pr2IrAu,Pr2IrAu,Au-Ir-Pr,8c81ae98ee3ed5a15552dcdead65e1ec95fe315e52195cd366513d0cc2f63d30,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35962,mp-978090,,agm002278865,JVASP-38911,PrGeRu,PrGeRu,Ge-Pr-Ru,b4d42d108c8d1f2ef928d90ffdc8c92fa19865e5715804fa28bab21d51d80f33,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
SAS36K-35963,mp-978092,,agm002267425,JVASP-149660,PrCuGe2,PrCuGe2,Cu-Ge-Pr,8e7c17a8f60f01e22665dcdba130fd58fe6ee59fbea10f87572ff9377f2c23f1,jarvis_exact_structure_overlap,single_match,single_match,True,True,True,True,True,True,True,True,False,False,1.0
