material_id,reduced_formula,chemical_system,num_sites,energy_above_hull
alex<agm003296164>,Mg3Ag,Ag-Mg,8,0.0825778187500005
alex<agm003264382>,Mg3Ag,Ag-Mg,8,0.0858281750000005
alex<agm003190314>,Mg3Ag,Ag-Mg,4,0.0975993125000005
alex<agm003288397>,Mg5Ag2,Ag-Mg,14,0.0837739542857143
alex<agm003187833>,Y3Co,Co-Y,4,0.0927353406250004
alex<agm002144843>,YCo,Co-Y,8,0.0039842737499977
alex<agm003209513>,Y2Co,Co-Y,12,0.0598192377777779
alex<agm002192294>,VSe2,Se-V,3,7.185499999984302e-05
alex<agm002210902>,RbHo2F7,F-Ho-Rb,10,0.0
alex<agm002148868>,Rb2HoF6,F-Ho-Rb,9,0.0592084794444449
alex<agm003491738>,Sr2InHg6,Hg-In-Sr,9,0.0317952244444448
alex<agm003772456>,SrInHg6,Hg-In-Sr,8,0.0224636342372878
alex<agm003480840>,SrIn5Hg2,Hg-In-Sr,8,0.0501735775000002
alex<agm003428192>,Sr2InHg3,Hg-In-Sr,12,0.0110821041666668
alex<agm003439670>,Sr3InHg2,Hg-In-Sr,6,0.0
alex<agm003678270>,SrIn5Hg6,Hg-In-Sr,12,0.0250305161581938
alex<agm003386483>,Sr(InHg5)2,Hg-In-Sr,13,0.0692373966666661
alex<agm003528313>,Li8CdSb2,Cd-Li-Sb,11,0.0665738154545456
alex<agm003487162>,Ti6Ga2Cu,Cu-Ga-Ti,9,0.0572393522222203
alex<agm003149908>,TiGaCu,Cu-Ga-Ti,6,0.0346052416666662
alex<agm003149904>,TiGaCu,Cu-Ga-Ti,3,0.0800791699999994
alex<agm003115059>,NaTlS2,Na-S-Tl,8,0.0341844656249996
alex<agm003115054>,NaTlS2,Na-S-Tl,8,0.030368728125
alex<agm003115062>,NaTlS2,Na-S-Tl,8,0.026965374375
alex<agm003182517>,LiSbTe2,Li-Sb-Te,4,0.0501344212500005
alex<agm002195754>,Ho2Al3Fe,Al-Fe-Ho,12,0.0056834571874988
alex<agm002331189>,Ca2SnIr2,Ca-Ir-Sn,5,0.0450682819999999
alex<agm002215327>,TmGeIr,Ge-Ir-Tm,9,0.0538346058333329
alex<agm002187252>,Tm2Co3Si,Co-Si-Tm,12,0.0101405833333281
alex<agm003427884>,Tm2CoSi3,Co-Si-Tm,12,0.033400788055558
alex<agm002316823>,Tm(Co2Si3)2,Co-Si-Tm,11,0.0807280592045485
alex<agm002196196>,TmAl4Fe,Al-Fe-Tm,12,0.0046301163988111
alex<agm002252344>,Tm2AlFe2,Al-Fe-Tm,5,0.0237048497500023
alex<agm003303283>,Tm2Al2Fe15,Al-Fe-Tm,19,0.0238481556140355
alex<agm002252157>,TmAl9Fe2,Al-Fe-Tm,12,0.0991158130555476
alex<agm001200229>,SrCaEu2,Ca-Eu-Sr,4,0.0649654708333331
alex<agm001199443>,SrCa2Eu,Ca-Eu-Sr,4,0.0316798458333336
alex<agm003412064>,Dy2Al3Si,Al-Dy-Si,6,0.052961925833328
alex<agm002135385>,Dy2AlSi2,Al-Dy-Si,5,0.0005691910000003
alex<agm003306811>,Dy2Cd3Cu2,Cd-Cu-Dy,7,0.0529328611111128
alex<agm002335382>,DyCdCu,Cd-Cu-Dy,12,0.0348216822222218
alex<agm002308776>,Tb(Rh2Pb3)2,Pb-Rh-Tb,11,0.0332997913636399
alex<agm001228547>,ZrTi2Pb,Pb-Ti-Zr,4,0.0733505175833348
alex<agm003534357>,Li(TmGa4)2,Ga-Li-Tm,11,0.0533818417272722
alex<agm002207571>,Ce2CdCu2,Cd-Ce-Cu,10,0.0293620140000001
alex<agm001020399>,TbCdNi,Cd-Ni-Tb,6,0.0409616152083325
alex<agm003301251>,Tb2Cd2Ni15,Cd-Ni-Tb,19,0.0652082794736825
alex<agm003717515>,TiFeO3,Fe-O-Ti,10,0.0391760669999996
alex<agm003607983>,CrBMo,B-Cr-Mo,6,0.0773603350000016
alex<agm002210996>,NaEuF4,Eu-F-Na,12,0.0099300569444444
alex<agm003186599>,MgZn2Pt,Mg-Pt-Zn,4,0.0
alex<agm003506163>,Mg2Zn6Pt,Mg-Pt-Zn,9,0.0462475183597881
alex<agm003436096>,MgZn2Pt3,Mg-Pt-Zn,6,0.0124770100000022
alex<agm003182808>,Mg2ZnPt,Mg-Pt-Zn,4,0.0994079806250001
alex<agm003695924>,Dy(GaNi)6,Dy-Ga-Ni,13,0.0
alex<agm003679713>,DyGa7Ni5,Dy-Ga-Ni,13,0.0255889957692287
alex<agm002226964>,DyGaNi,Dy-Ga-Ni,6,0.034907063333331
alex<agm002294823>,Dy2GaNi2,Dy-Ga-Ni,5,0.0226429520000044
alex<agm002320784>,La2Sn2Pb,La-Pb-Sn,10,0.0003569157500011
alex<agm001225768>,LaSn2Pb,La-Pb-Sn,4,0.0111833600000004
alex<agm003676358>,Dy6In5Sn,Dy-In-Sn,12,0.0256870066666659
alex<agm003655472>,HfTi5N4,Hf-N-Ti,10,0.0627076417500003
alex<agm003672632>,Hf5TiN5,Hf-N-Ti,11,0.0491772295454531
alex<agm003579165>,Cs3HoCl6,Cl-Cs-Ho,20,0.0074725300000011
alex<agm004672516>,Sr3FeSn2O9,Fe-O-Sn-Sr,15,0.0580731749999996
alex<agm003289219>,Hf13Sn3,Hf-Sn,16,0.0408729418749995
alex<agm003295065>,Hf2Sn,Hf-Sn,6,0.0412341355555554
alex<agm002188848>,Hf3Sn2,Hf-Sn,10,0.0795574944000012
alex<agm003264854>,Re5Rh3,Re-Rh,8,0.0223166487499995
alex<agm003296244>,ReRh3,Re-Rh,16,0.0889126627083332
alex<agm003165635>,ReRh3,Re-Rh,4,0.0450810833333346
alex<agm003264071>,ReRh,Re-Rh,8,0.0970847400000014
alex<agm003264324>,ReRh,Re-Rh,8,0.0183874525000007
alex<agm003196185>,ReRh2,Re-Rh,6,0.096491405
alex<agm003264852>,ReRh7,Re-Rh,8,0.0269704795833352
alex<agm003164721>,ReIr3,Ir-Re,4,0.0826422814583338
alex<agm003164726>,ReIr3,Ir-Re,4,0.0862086264583332
alex<agm003211932>,ReIr2,Ir-Re,12,0.0820002933333334
alex<agm003202792>,ReIr2,Ir-Re,6,0.0868952133333316
alex<agm003161141>,ReIr2,Ir-Re,3,0.0737705650000002
alex<agm003202793>,ReIr2,Ir-Re,6,0.075300705
alex<agm002180351>,Re3Ir,Ir-Re,8,0.0
alex<agm001829715>,Pr3Dy,Dy-Pr,4,0.0414957475000008
alex<agm003300400>,Pr8Dy,Dy-Pr,9,0.0202019599999996
alex<agm001851232>,PrDy2,Dy-Pr,3,0.028726296666667
alex<agm003538091>,ScGa2Cu9,Cu-Ga-Sc,12,0.0966601185416671
alex<agm003359034>,Sc3Ga2Cu9,Cu-Ga-Sc,14,0.0715278330952378
alex<agm002943934>,Sc(GaCu)2,Cu-Ga-Sc,5,0.0689155248000013
alex<agm003166080>,Mg2AlAg,Ag-Al-Mg,4,0.0810973293750008
alex<agm003643687>,Mg4AlAg5,Ag-Al-Mg,10,0.0429099170000015
alex<agm003494497>,Mg(AlAg3)2,Ag-Al-Mg,18,0.0311787823611116
alex<agm002287639>,Mg3Al7Ag2,Ag-Al-Mg,12,0.0966411612499995
alex<agm002354286>,ScPd2Rh,Pd-Rh-Sc,4,0.0576615499999997
alex<agm001278930>,HfZrS,Hf-S-Zr,3,0.0433107900000013
alex<agm002268487>,DyGaCu,Cu-Dy-Ga,12,0.0
alex<agm002208421>,DyGa5Cu,Cu-Dy-Ga,7,0.0152120775595245
alex<agm003338897>,Dy3(Ga2Cu)2,Cu-Dy-Ga,9,0.0004271983333312
alex<agm003335004>,Dy2Ga4Cu3,Cu-Dy-Ga,18,0.0542561956944487
alex<agm003365708>,Dy2Ga4Cu5,Cu-Dy-Ga,11,0.0982681718181863
alex<agm002335416>,DyGa4Cu,Cu-Dy-Ga,12,0.016766051736111
alex<agm003695810>,Dy(GaCu)6,Cu-Dy-Ga,13,0.0
alex<agm002322380>,TiFeSn,Fe-Sn-Ti,6,0.0900266766666657
alex<agm001840536>,HoLuPd,Ho-Lu-Pd,3,0.0772827191666669
alex<agm003638423>,Ti4CuNi5,Cu-Ni-Ti,10,0.0655159196249997
alex<agm001138655>,Tm2ZnAu,Au-Tm-Zn,4,0.0045545100000001
alex<agm003694838>,Tm(ZnAu)6,Au-Tm-Zn,13,0.0056687361538441
alex<agm003456850>,Tm(Zn2Au)2,Au-Tm-Zn,14,0.0212080538177366
alex<agm003712686>,TmZn3Au,Au-Tm-Zn,10,0.0254688232564106
alex<agm003679878>,TmZn5Au7,Au-Tm-Zn,13,0.0316872092307733
alex<agm003663299>,Tm(Zn3Au2)2,Au-Tm-Zn,11,0.0373164518181821
alex<agm003561318>,LiTl3O4,Li-O-Tl,8,0.0630489836458325
alex<agm002094932>,LiTlO,Li-O-Tl,6,0.0502349500000001
alex<agm003603591>,LiTlO,Li-O-Tl,6,0.0517740350000002
alex<agm003440978>,Ba2HfS4,Ba-Hf-S,14,0.0616491121428577
alex<agm001207656>,Eu2AgGe,Ag-Eu-Ge,4,0.0576856118749997
alex<agm001196298>,HoTmAl2,Al-Ho-Tm,4,0.0252662459374999
alex<agm003329140>,Ho2(TmAl)3,Al-Ho-Tm,8,0.0336906726562515
alex<agm003329139>,Ho3Tm2Al3,Al-Ho-Tm,8,0.0241155451562509
alex<agm001197167>,Ho2TmAl,Al-Ho-Tm,4,0.0312996506249998
alex<agm001159638>,Tb2DyAl,Al-Dy-Tb,4,0.0403320962500002
alex<agm003560035>,Tb3ScS4,S-Sc-Tb,8,0.0181172550000008
alex<agm003435967>,ZrTi2Rh3,Rh-Ti-Zr,6,0.0012080675000021
alex<agm003586588>,Ho3Zn8Rh,Ho-Rh-Zn,12,0.0830731923611112
alex<agm002226040>,YGaNi2,Ga-Ni-Y,8,0.0024592613749971
alex<agm002296440>,Y(GaNi)2,Ga-Ni-Y,10,0.0154374374999903
alex<agm002227002>,Y2GaNi,Ga-Ni-Y,4,0.0941927468750005
alex<agm003553408>,Y4Ga3Ni,Ga-Ni-Y,8,0.0379335209375009
alex<agm003528042>,Y8Ga2Ni,Ga-Ni-Y,11,0.0727398590151526
alex<agm003310385>,La2Al3Cu2,Al-Cu-La,7,0.0313769486772494
alex<agm003168642>,La2AlCu,Al-Cu-La,4,0.045555120625
alex<agm003168643>,La2AlCu,Al-Cu-La,4,0.0763028231250002
alex<agm003343332>,La2Al5Cu3,Al-Cu-La,10,0.0840404636666791
alex<agm002133856>,LaAl3Cu2,Al-Cu-La,6,0.0
alex<agm003412676>,La2Al3Cu,Al-Cu-La,12,0.0577807972222217
alex<agm001203950>,Lu2CuAu,Au-Cu-Lu,4,0.0108695637500009
alex<agm003457575>,Pr4Ge2Pd,Ge-Pd-Pr,14,0.0995772398214285
alex<agm002215064>,PrGePd,Ge-Pd-Pr,12,0.0631625822222163
alex<agm003552986>,Pr4GePd3,Ge-Pd-Pr,8,0.0345710978645827
alex<agm003475033>,PrGe2Pd5,Ge-Pd-Pr,8,0.0344189143055562
alex<agm003366397>,Pr4Ge2Pd5,Ge-Pd-Pr,11,0.0811345773030289
alex<agm005114988>,Sm2TeAs,As-Sm-Te,4,0.096823907500001
alex<agm003728162>,NdZrSb3,Nd-Sb-Zr,20,0.0545443084999988
alex<agm003554528>,Sm4Al3Zn,Al-Sm-Zn,8,0.08554790578125
alex<agm002239554>,La4SbSe3,La-Sb-Se,8,0.0327385537500006
alex<agm003652561>,La5Sb4Se,La-Sb-Se,10,0.0808601699999993
alex<agm003311288>,Sm2Er3Ir2,Er-Ir-Sm,7,0.0366335316666646
alex<agm001123906>,NdYIn2,In-Nd-Y,4,0.0047442179999999
alex<agm003596457>,Nd4Y4In,In-Nd-Y,9,0.0559357712962969
alex<agm003328317>,Nd3Y2In3,In-Nd-Y,8,0.0312635062499992
alex<agm003306289>,Nd3(YIn)2,In-Nd-Y,7,0.0677702392857142
alex<agm002326771>,PrAg2Sn,Ag-Pr-Sn,8,0.0782329733333337
alex<agm001263697>,PrAgSn,Ag-Pr-Sn,3,0.0547425983333322
alex<agm002272104>,TmFe3Ge2,Fe-Ge-Tm,6,0.0629961549999977
alex<agm003424905>,TmFe3Ge2,Fe-Ge-Tm,12,0.0709441583333321
alex<agm002272105>,TmFe3Ge2,Fe-Ge-Tm,12,0.0088530708333314
alex<agm003557276>,GaAg3Te4,Ag-Ga-Te,16,0.0540988341249999
alex<agm005086613>,LiCoCuF6,Co-Cu-F-Li,18,0.0750424914444432
alex<agm004681179>,Na3Ti3AlO8,Al-Na-O-Ti,15,0.0333010418333348
alex<agm003299130>,SrIn5,In-Sr,6,0.0392977916666659
alex<agm003186820>,SrIn,In-Sr,4,0.0037508550000002
alex<agm003300205>,Pr8Sc,Pr-Sc,9,0.0352022666666664
alex<agm001191628>,PrSc,Pr-Sc,2,0.0729737999999997
alex<agm003291072>,Ho5Bi3,Bi-Ho,16,0.0045813315624991
alex<agm002154927>,EuIn,Eu-In,8,0.0018408787499994
alex<agm001283351>,Eu3In,Eu-In,4,0.0021309699999996
alex<agm001850942>,Ho2Mg,Ho-Mg,3,0.0498039633333338
alex<agm003286077>,Ho13Mg2,Ho-Mg,15,0.0689274400000004
alex<agm002217365>,TbIn,In-Tb,4,0.03941908
alex<agm002217366>,Tb2In,In-Tb,12,0.0
alex<agm001981650>,LaHo2C,C-Ho-La,4,0.0900500950000005
alex<agm003620690>,ZrTi2As,As-Ti-Zr,8,0.0215684766666646
alex<agm001206130>,Ho2GaOs,Ga-Ho-Os,4,0.0986217597656251
alex<agm003554367>,Ho4Ga3Os,Ga-Ho-Os,8,0.037766789882812
alex<agm003425172>,ErCu3Si2,Cu-Er-Si,12,0.0534482433333369
alex<agm003475313>,ErCu5Si2,Cu-Er-Si,8,0.0732943325000041
alex<agm003632105>,LaNd2C,C-La-Nd,8,0.0985256112499994
alex<agm002285310>,HoMg2Ru,Ho-Mg-Ru,8,0.0734224075199998
alex<agm003406585>,Ho2MgRu2,Ho-Mg-Ru,10,0.0627164922999989
alex<agm002161137>,Ho3MgRu2,Ho-Mg-Ru,6,0.0
alex<agm003527622>,Ho8Mg2Ru,Ho-Mg-Ru,11,0.0896297172727269
alex<agm003639978>,Y5GaAg4,Ag-Ga-Y,10,0.0045700855000001
alex<agm003352633>,Y3Ga7Ag2,Ag-Ga-Y,12,0.0698980530555557
alex<agm003587404>,Hf3ZrV8,Hf-V-Zr,12,0.0180842833333336
alex<agm003412590>,Tm2Ga3Cu,Cu-Ga-Tm,6,0.0103302200000001
alex<agm003365703>,Tm2Ga4Cu5,Cu-Ga-Tm,11,0.0996669339393907
alex<agm003510666>,Tm2GaCu7,Cu-Ga-Tm,10,0.0968329588333336
alex<agm002208412>,TmGa2Cu,Cu-Ga-Tm,8,0.0
alex<agm003420495>,TmGa2Cu3,Cu-Ga-Tm,12,0.0403337780555572
alex<agm002335427>,TmGa4Cu,Cu-Ga-Tm,12,0.0298749434027776
alex<agm002201896>,La2C2I,C-I-La,10,0.0
alex<agm003629690>,Dy2SbRh,Dy-Rh-Sb,8,0.0999894912499996
alex<agm002268589>,SmIn4Cu,Cu-In-Sm,12,0.0617709452380954
alex<agm003301758>,Sm2In2Cu15,Cu-In-Sm,19,0.0690793373684206
alex<agm003725573>,SmIn3Cu,Cu-In-Sm,20,0.0867984375000006
alex<agm003585755>,SmIn3Cu8,Cu-In-Sm,12,0.0570400483333384
alex<agm003469541>,Nd5Y2Mg,Mg-Nd-Y,8,0.0458990841666668
alex<agm001936444>,NdY2Mg,Mg-Nd-Y,4,0.0838259333333333
alex<agm001147516>,LaNdTl2,La-Nd-Tl,4,0.0049734675000001
alex<agm003648332>,La4NdTl5,La-Nd-Tl,10,0.0034403350000014
alex<agm003327149>,La2(NdTl)3,La-Nd-Tl,8,0.0451993607499998
alex<agm003392819>,La2Nd2Tl,La-Nd-Tl,5,0.0491737504999996
alex<agm003629339>,Nd2CoCu,Co-Cu-Nd,8,0.0120088828124993
alex<agm003468156>,V5SiGe2,Ge-Si-V,16,0.0923071441666669
alex<agm003629485>,Nb2AlGa,Al-Ga-Nb,8,0.0772003467750011
alex<agm003535358>,Tm8Co2Sn,Co-Sn-Tm,11,0.0965317193434343
alex<agm002264178>,TmCoSn2,Co-Sn-Tm,8,0.0028945579166661
alex<agm002206552>,Tm6CoSn2,Co-Sn-Tm,9,0.0457541144135804
alex<agm002217257>,Ho2InPt2,Ho-In-Pt,10,0.0947398965000028
alex<agm002281329>,Ho3In3Pt2,Ho-In-Pt,8,0.0
alex<agm002217151>,HoIn5Pt,Ho-In-Pt,7,0.025471317692308
alex<agm003498828>,Nd(GePt3)2,Ge-Nd-Pt,9,0.0697094716666644
alex<agm003373151>,Sm2(GaPd)5,Ga-Pd-Sm,12,0.0286996299166659
alex<agm002213313>,SmGa5Pd,Ga-Pd-Sm,7,0.013329988839283
alex<agm003672191>,Sm(Ga2Pd)4,Ga-Pd-Sm,13,0.0386087145673021
alex<agm003346437>,Sm2Ga3Pd5,Ga-Pd-Sm,20,0.0585387554333287
alex<agm003365892>,Sm2Ga5Pd4,Ga-Pd-Sm,11,0.0349484804090938
alex<agm002159382>,SrLi2(MgSi)2,Li-Mg-Si-Sr,7,0.0163598578571404
alex<agm001923896>,SnHg,Hg-Sn,4,0.0639176618750001
alex<agm002189084>,SnHg,Hg-Sn,2,0.0958110043750002
alex<agm003296669>,Hf3Co,Co-Hf,16,0.0479244143750001
alex<agm003292165>,Hf5Co4,Co-Hf,9,0.0619011727777785
alex<agm002144026>,HfCo3,Co-Hf,12,0.0855776577462137
alex<agm002205867>,HfCo8,Co-Hf,9,0.0719828845370367
alex<agm003294993>,Hf2Co,Co-Hf,6,0.0191208316666671
alex<agm003261294>,Tl3Cd,Cd-Tl,8,0.05923189625
alex<agm003261293>,Tl3Cd,Cd-Tl,8,0.0438536275000001
alex<agm003286404>,Tl2Cd17,Cd-Tl,19,0.0353315396491227
alex<agm003163522>,TlCd,Cd-Tl,4,0.0674350083333332
alex<agm002054020>,TlCd,Cd-Tl,8,0.0493583733333333
alex<agm003163521>,TlCd,Cd-Tl,4,0.0516368583333333
alex<agm003261297>,TlCd,Cd-Tl,8,0.0779271570833333
alex<agm004447898>,TlCd,Cd-Tl,12,0.0664699816666665
alex<agm001416860>,TlCd,Cd-Tl,4,0.0514903458333333
alex<agm003261303>,TlCd7,Cd-Tl,8,0.0484638795833332
alex<agm003193420>,Tl3Cd2,Cd-Tl,5,0.073350132
alex<agm003196725>,Tl5Cd,Cd-Tl,6,0.0349993822222223
alex<agm003298395>,TlCd4,Cd-Tl,5,0.0472054273333333
alex<agm003196719>,TlCd5,Cd-Tl,6,0.0505698277777777
alex<agm003196717>,TlCd5,Cd-Tl,6,0.056837361111111
alex<agm003203607>,TlCd5,Cd-Tl,6,0.0372185294444444
alex<agm003196716>,TlCd5,Cd-Tl,6,0.0524882077777777
alex<agm003261301>,TlCd3,Cd-Tl,8,0.0673206566666666
alex<agm003163529>,TlCd3,Cd-Tl,4,0.0532359916666667
alex<agm003163525>,TlCd3,Cd-Tl,4,0.0448483416666667
alex<agm003261299>,TlCd3,Cd-Tl,8,0.0884403741666666
alex<agm002053427>,TlCd2,Cd-Tl,6,0.0711891205555554
alex<agm003209492>,Tl2Cd,Cd-Tl,12,0.050755306111111
alex<agm003197406>,MgHg5,Hg-Mg,6,0.0586295358333331
alex<agm003197407>,MgHg5,Hg-Mg,6,0.0538336724999999
alex<agm003209584>,MgHg2,Hg-Mg,12,0.0757271312499999
alex<agm003158158>,MgHg2,Hg-Mg,3,0.0784539345833333
alex<agm003287373>,Mg2Hg3,Hg-Mg,20,0.0959899472499999
alex<agm003257944>,Mg3Hg4,Hg-Mg,7,0.0908232562500001
alex<agm003190230>,MgHg,Hg-Mg,4,0.0745737474999999
alex<agm003193578>,MgHg4,Hg-Mg,5,0.0609945722499999
alex<agm003286631>,Pr3Si2,Pr-Si,5,0.0337924599999999
alex<agm002187376>,DyCuSi,Cu-Dy-Si,9,0.0660243733333327
alex<agm003338090>,Dy3(CuSi2)2,Cu-Dy-Si,9,0.0
alex<agm002319592>,Dy2CuSi3,Cu-Dy-Si,12,0.0
alex<agm003301060>,Dy2Cu15Si2,Cu-Dy-Si,19,0.0812716394736829
alex<agm003425175>,DyCu3Si2,Cu-Dy-Si,12,0.0561187400000049
alex<agm002137367>,HfTaB4,B-Hf-Ta,6,0.0
alex<agm002157065>,Li4HfS4,Hf-Li-S,9,0.0950019738888947
alex<agm003723526>,Li3BiO,Bi-Li-O,10,0.0548330556666663
alex<agm002158427>,LiBiO3,Bi-Li-O,10,0.0027668385000003
alex<agm003138336>,NbTlS2,Nb-S-Tl,8,0.0708282899999996
alex<agm002133960>,TbAl3Ni,Al-Ni-Tb,20,0.0
alex<agm001135642>,Tb2AlNi,Al-Ni-Tb,4,0.073830648437501
alex<agm002133551>,Tb6Al2Ni,Al-Ni-Tb,9,0.0432699031018524
alex<agm002195930>,Tb2Al3Ni,Al-Ni-Tb,12,0.0442276662500038
alex<agm003628615>,Y2GeRu,Ge-Ru-Y,8,0.0692130778409136
alex<agm003658719>,Dy5GeSb4,Dy-Ge-Sb,10,0.0604724840000052
alex<agm002166181>,NaBiS2,Bi-Na-S,8,0.0237060100000006
alex<agm003342809>,Ce3(CdPd2)2,Cd-Ce-Pd,9,0.0821921077777823
alex<agm003179613>,YCdRh2,Cd-Rh-Y,4,0.0731329049999995
alex<agm002750049>,Y2CdRh,Cd-Rh-Y,4,0.0741012025000005
alex<agm003175431>,YCd2Rh,Cd-Rh-Y,4,0.0999098631249966
alex<agm003175434>,YCd2Rh,Cd-Rh-Y,4,0.0650709281249968
alex<agm003301610>,Ho2Cu2Ni15,Cu-Ho-Ni,19,0.008056569398497
alex<agm001181560>,HoCuNi4,Cu-Ho-Ni,6,0.0289142659999948
alex<agm003373043>,Ho2(CuNi)5,Cu-Ho-Ni,12,0.0
alex<agm003553833>,Ho4CuNi3,Cu-Ho-Ni,8,0.0052942156249997
alex<agm003062882>,TlGeF3,F-Ge-Tl,5,0.0606763949999997
alex<agm003062883>,TlGeF3,F-Ge-Tl,5,0.0615047210000003
alex<agm003062861>,TlGeF3,F-Ge-Tl,5,0.0529010650000003
alex<agm002262142>,K3VCl6,Cl-K-V,10,3.91524999994175e-05
alex<agm001103430>,KVCl3,Cl-K-V,5,0.0552002539999962
alex<agm002760034>,KBrCl2,Br-Cl-K,4,0.0617559041666675
alex<agm003585194>,Y3FeNi8,Fe-Ni-Y,12,0.0748647405128162
alex<agm003741863>,TmMgAg4,Ag-Mg-Tm,6,0.0448139712499999
alex<agm003643719>,Tm4MgAg5,Ag-Mg-Tm,10,0.0159570090000009
alex<agm003422683>,Tm3MgAg2,Ag-Mg-Tm,6,0.0276645250000004
alex<agm002285066>,TmMg2Ag,Ag-Mg-Tm,8,0.0591071793625839
alex<agm002345025>,MnPtRh2,Mn-Pt-Rh,4,0.0
alex<agm004235051>,MnPtRh2,Mn-Pt-Rh,4,0.0758547675
alex<agm002222576>,MnPt2Rh,Mn-Pt-Rh,4,0.0
alex<agm004263286>,MnPtRh,Mn-Pt-Rh,3,0.0868955666666684
alex<agm003750743>,FeNiTe4,Fe-Ni-Te,6,0.0508622650000001
alex<agm002195155>,YbAl2Cu,Al-Cu-Yb,8,0.0
alex<agm002196888>,Yb2AlCu2,Al-Cu-Yb,5,0.0
alex<agm003446200>,Na2WO4,Na-O-W,14,0.0629859128571466
alex<agm003660011>,TaAg4S5,Ag-S-Ta,10,0.088857514666663
alex<agm004508351>,La2Ge4Ir3Ru,Ge-Ir-La-Ru,10,0.0510731410000007
alex<agm002161180>,MgS2,Mg-S,12,0.0
alex<agm001192588>,Ta5Ti,Ta-Ti,6,0.0328515611111104
alex<agm001415748>,Ta3Ti,Ta-Ti,4,0.0464968591666661
alex<agm002156853>,Li2Yb,Li-Yb,6,0.0165274027777777
alex<agm003285504>,K13Na2,K-Na,15,0.0178457772931035
alex<agm001850765>,K2Na,K-Na,3,0.0275689994827585
alex<agm003286894>,Tb3Sm2,Sm-Tb,5,0.0420649760000007
alex<agm001194605>,TbPr5,Pr-Tb,6,0.0182665516666657
alex<agm001417554>,TbPr,Pr-Tb,4,0.0198108600000006
alex<agm002358739>,TiZn2,Ti-Zn,9,0.0518280000000004
alex<agm002191511>,TiZn,Ti-Zn,4,0.0372778424999999
alex<agm003162499>,CuAs,As-Cu,4,0.0825104825
alex<agm003285792>,Cu13As2,As-Cu,15,0.0386573160000009
alex<agm002145694>,Cu2As,As-Cu,12,0.0364913224999998
alex<agm003217963>,Cu3As,As-Cu,16,0.0809969224999997
alex<agm002209127>,Cu2As3,As-Cu,10,0.0902459349999995
alex<agm003193251>,Cu4As,As-Cu,5,0.0453887610000007
alex<agm003195803>,Cu5As,As-Cu,6,0.0346744741666666
alex<agm002324114>,YbZn2Ga,Ga-Yb-Zn,8,0.0597292635887098
alex<agm002360162>,YbZnGa,Ga-Yb-Zn,12,0.0
alex<agm003539730>,PrSm2Ir9,Ir-Pr-Sm,12,0.0
alex<agm001113709>,Li2AgGe,Ag-Ge-Li,4,0.0800544924999986
alex<agm003687203>,Li12Ag6Ge,Ag-Ge-Li,19,0.0709393546710526
alex<agm003468233>,Li2Ag5Ge,Ag-Ge-Li,8,0.0483004
alex<agm002218865>,LiAgGe,Ag-Ge-Li,6,0.0754495606944432
alex<agm001000540>,LiAgGe,Ag-Ge-Li,6,0.0768193123611094
alex<agm003546104>,Li3Ag3Ge,Ag-Ge-Li,14,0.0267761611904759
alex<agm003332192>,Li3(AgGe2)2,Ag-Ge-Li,9,0.0858904088425926
alex<agm003092690>,LiMnAs,As-Li-Mn,6,0.0335329616666655
alex<agm003192965>,Y2ZnRh,Rh-Y-Zn,4,0.0084766059821426
alex<agm002951468>,Y(ZnRh)2,Rh-Y-Zn,5,0.0787787055000031
alex<agm002266895>,Sr(InCu)2,Cu-In-Sr,10,0.0825371860000019
alex<agm003695849>,Sr(InCu)6,Cu-In-Sr,13,0.0362183483333344
alex<agm002266889>,Sr2InCu2,Cu-In-Sr,5,0.0338470644999993
alex<agm002146975>,SrIn2Cu,Cu-In-Sr,8,0.0450513062499999
alex<agm002165460>,Na3TmCl6,Cl-Na-Tm,10,0.0
alex<agm003406539>,Li2Ni2N,Li-N-Ni,5,0.0239043105806455
alex<agm003330066>,Tb3Ge3Pd2,Ge-Pd-Tb,16,0.0473852252083331
alex<agm003623722>,Tb2GePd,Ge-Pd-Tb,8,0.0437018660416681
alex<agm003322059>,Ta2Fe2O7,Fe-O-Ta,11,0.0381401413636464
alex<agm002199420>,Er(BOs)2,B-Er-Os,10,0.0176631075000024
alex<agm003735241>,Ho4CoSn,Co-Ho-Sn,12,0.0451020171296292
alex<agm002333765>,Ho2CoSn2,Co-Ho-Sn,10,0.000748931166667
alex<agm002205788>,Ho(Co2Sn3)2,Co-Ho-Sn,11,0.0
alex<agm002275380>,TbGaAg,Ag-Ga-Tb,9,0.0526844738888896
alex<agm003346241>,Tb2Ga5Ag3,Ag-Ga-Tb,20,0.0606635519285663
alex<agm002276619>,Tb3Ga7Ag2,Ag-Ga-Tb,12,0.073356065624996
alex<agm003378425>,Tb3(GaAg)4,Ag-Ga-Tb,11,0.0303697938324396
alex<agm002151331>,Tb2GaAg,Ag-Ga-Tb,4,0.0114234437499991
alex<agm003679815>,ZrGa7Co5,Co-Ga-Zr,13,0.0428019854871797
alex<agm002332779>,ZrGaCo2,Co-Ga-Zr,8,0.0787846700000001
alex<agm002332931>,ZrGa2Co3,Co-Ga-Zr,6,0.0982676166666669
alex<agm003648556>,PrHo5Tl4,Ho-Pr-Tl,10,0.0567251730000002
