denominator,model_a,model_b,label_view,metric,pairwise_n,metric_value_a,metric_value_b,margin_a_minus_b,winner,metric_status_a,metric_status_b
D5_pairwise_complete,consensus_oracle_proxy,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,uncertain_fraction@500,36802,0.0,0.17,-0.17,official_Alexandria_PBE_source_native_public_hull_rank,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,consensus_oracle_proxy,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,uncertain_fraction@5000,36802,0.0,0.2544,-0.2544,official_Alexandria_PBE_source_native_public_hull_rank,uncertainty_indicator_not_primary_stability_metric,uncertainty_indicator_not_primary_stability_metric
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,DAF@100,36802,3.022503285151117,0.8765259526938238,2.145977332457293,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,DAF@1000,36802,3.022503285151117,1.1425062417871221,1.8799970433639948,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,DAF@10000,36802,2.8674488666228646,0.9324422634691195,1.9350066031537452,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,DAF@300,36802,3.022503285151117,0.9369760183968462,2.0855272667542706,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,DAF@500,36802,3.022503285151117,1.1666862680683312,1.8558170170827857,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,DAF@5000,36802,3.022503285151117,1.1056317017082786,1.9168715834428383,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,auprc,36802,0.8577310517662011,0.33085158415303517,0.526879467613166,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,auroc,36802,0.8227812650177003,0.5,0.3227812650177003,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,balanced_accuracy,36802,0.8349810904375182,0.5055569526422775,0.3294241377952407,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,f1,36802,0.7791557161629435,0.3382884362680683,0.44086727989487523,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,false_positive_burden@100,36802,0.0,0.71,-0.71,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,false_positive_burden@1000,36802,0.0,0.622,-0.622,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,false_positive_burden@10000,36802,0.05130000000000001,0.6915,-0.6402,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,false_positive_burden@300,36802,0.0,0.69,-0.69,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,false_positive_burden@500,36802,0.0,0.614,-0.614,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,false_positive_burden@5000,36802,0.0,0.6342,-0.6342,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,precision,36802,0.7791557161629435,0.3382884362680683,0.44086727989487523,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,precision@100,36802,1.0,0.29,0.71,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,precision@1000,36802,1.0,0.378,0.622,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,precision@10000,36802,0.9487,0.3085,0.6402,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,precision@300,36802,1.0,0.31,0.69,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,precision@500,36802,1.0,0.386,0.614,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,precision@5000,36802,1.0,0.3658,0.6342,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,recall,36802,0.7791557161629435,0.3382884362680683,0.44086727989487523,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,recall@100,36802,0.00821287779237845,0.0023817345597897505,0.005831143232588699,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,recall@1000,36802,0.0821287779237845,0.03104467805519054,0.051084099868593955,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,recall@10000,36802,0.7791557161629435,0.2533672798948752,0.5257884362680684,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,recall@300,36802,0.024638633377135347,0.007637976346911958,0.01700065703022339,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,recall@500,36802,0.04106438896189225,0.015850854139290407,0.02521353482260184,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,recall@5000,36802,0.41064388961892245,0.15021353482260183,0.2604303547963206,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,stable_yield@100,36802,1.0,0.29,0.71,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,stable_yield@1000,36802,1.0,0.378,0.622,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,stable_yield@10000,36802,0.9487,0.3085,0.6402,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,stable_yield@300,36802,1.0,0.31,0.69,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,stable_yield@500,36802,1.0,0.386,0.614,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,stable_yield@5000,36802,1.0,0.3658,0.6342,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,uncertain_fraction@100,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,uncertain_fraction@1000,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,uncertain_fraction@10000,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,uncertain_fraction@300,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,uncertain_fraction@500,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alex_pbe_native,uncertain_fraction@5000,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,DAF@100,36802,2.7670676691729326,1.0514857142857144,1.7155819548872182,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,DAF@1000,36802,2.7670676691729326,1.1649354887218046,1.602132180451128,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,DAF@10000,36802,2.625117097744361,0.9239238947368421,1.7011932030075188,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,DAF@300,36802,2.7670676691729326,1.005367919799499,1.7616997493734337,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,DAF@500,36802,2.7670676691729326,1.2009073684210527,1.5661603007518798,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,DAF@5000,36802,2.7670676691729326,1.0891178345864663,1.6779498345864663,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,auprc,36802,0.8202960091456131,0.36139340253247104,0.45890260661314203,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,auroc,36802,0.7657395627183865,0.5,0.2657395627183865,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,balanced_accuracy,36802,0.7755333796579782,0.4909617450570516,0.2845716346009266,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,f1,36802,0.7133082706766918,0.34984962406015035,0.3634586466165414,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,false_positive_burden@100,36802,0.0,0.62,-0.62,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,false_positive_burden@1000,36802,0.0,0.579,-0.579,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,false_positive_burden@10000,36802,0.05130000000000001,0.6661,-0.6148,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,false_positive_burden@300,36802,0.0,0.6366666666666667,-0.6366666666666667,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,false_positive_burden@500,36802,0.0,0.5660000000000001,-0.5660000000000001,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,false_positive_burden@5000,36802,0.0,0.6064,-0.6064,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,precision,36802,0.7133082706766918,0.34984962406015035,0.3634586466165414,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,precision@100,36802,1.0,0.38,0.62,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,precision@1000,36802,1.0,0.421,0.579,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,precision@10000,36802,0.9487,0.3339,0.6148,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,precision@300,36802,1.0,0.36333333333333334,0.6366666666666667,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,precision@500,36802,1.0,0.434,0.5660000000000001,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,precision@5000,36802,1.0,0.3936,0.6064,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,recall,36802,0.7133082706766918,0.34984962406015035,0.3634586466165414,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,recall@100,36802,0.007518796992481203,0.002857142857142857,0.004661654135338346,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,recall@1000,36802,0.07518796992481203,0.031654135338345865,0.04353383458646616,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,recall@10000,36802,0.7133082706766918,0.25105263157894736,0.4622556390977444,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,recall@300,36802,0.022556390977443608,0.008195488721804511,0.014360902255639097,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,recall@500,36802,0.03759398496240601,0.01631578947368421,0.021278195488721802,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,recall@5000,36802,0.37593984962406013,0.14796992481203008,0.22796992481203004,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,stable_yield@100,36802,1.0,0.38,0.62,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,stable_yield@1000,36802,1.0,0.421,0.579,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,stable_yield@10000,36802,0.9487,0.3339,0.6148,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,stable_yield@300,36802,1.0,0.36333333333333334,0.6366666666666667,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,stable_yield@500,36802,1.0,0.434,0.5660000000000001,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,stable_yield@5000,36802,1.0,0.3936,0.6064,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,uncertain_fraction@100,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,uncertain_fraction@1000,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,uncertain_fraction@10000,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,uncertain_fraction@300,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,uncertain_fraction@500,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,alexmp20_native,uncertain_fraction@5000,36802,0.0,0.0,0.0,tie,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,DAF@100,36802,3.879203120059028,0.969800780014757,2.909402340044271,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,DAF@1000,36802,3.879203120059028,1.2025529672182986,2.6766501528407294,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,DAF@10000,36802,3.6801999999999997,0.913940255085907,2.766259744914093,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,DAF@300,36802,3.879203120059028,1.060315519482801,2.818887600576227,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,DAF@500,36802,3.879203120059028,1.249103404659007,2.630099715400021,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,DAF@5000,36802,3.879203120059028,1.1179863392010119,2.761216780858016,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,auprc,36802,1.0,0.2577849029944025,0.7422150970055975,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,auroc,36802,1.0,0.5,0.5,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,balanced_accuracy,36802,1.0,0.48000357956814454,0.5199964204318555,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,f1,36802,1.0,0.22810161273321386,0.7718983872667862,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,false_positive_burden@100,36802,0.0,0.75,-0.75,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,false_positive_burden@1000,36802,0.0,0.69,-0.69,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,false_positive_burden@10000,36802,0.05130000000000001,0.7644,-0.7131,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,false_positive_burden@300,36802,0.0,0.7266666666666667,-0.7266666666666667,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,false_positive_burden@500,36802,0.0,0.6779999999999999,-0.6779999999999999,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,false_positive_burden@5000,36802,0.0,0.7118,-0.7118,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,precision,36802,1.0,0.22810161273321386,0.7718983872667862,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,precision@100,36802,1.0,0.25,0.75,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,precision@1000,36802,1.0,0.31,0.69,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,precision@10000,36802,0.9487,0.2356,0.7131,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,precision@300,36802,1.0,0.2733333333333333,0.7266666666666667,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,precision@500,36802,1.0,0.322,0.6779999999999999,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,precision@5000,36802,1.0,0.2882,0.7118,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,recall,36802,1.0,0.22810161273321386,0.7718983872667862,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,recall@100,36802,0.010540739959945188,0.002635184989986297,0.007905554969958891,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,recall@1000,36802,0.10540739959945188,0.032676293875830084,0.07273110572362179,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,recall@10000,36802,1.0,0.24833983345630864,0.7516601665436914,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,recall@300,36802,0.031622219879835566,0.008643406767155054,0.02297881311268051,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,recall@500,36802,0.05270369979972594,0.016970591335511754,0.03573310846421418,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,recall@5000,36802,0.5270369979972594,0.15189206282281015,0.3751449351744493,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,stable_yield@100,36802,1.0,0.25,0.75,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,stable_yield@1000,36802,1.0,0.31,0.69,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,stable_yield@10000,36802,0.9487,0.2356,0.7131,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,stable_yield@300,36802,1.0,0.2733333333333333,0.7266666666666667,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,stable_yield@500,36802,1.0,0.322,0.6779999999999999,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,stable_yield@5000,36802,1.0,0.2882,0.7118,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,uncertain_fraction@100,36802,0.0,0.31,-0.31,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,uncertain_fraction@1000,36802,0.0,0.257,-0.257,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,uncertain_fraction@10000,36802,0.0,0.3243,-0.3243,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,uncertain_fraction@300,36802,0.0,0.27,-0.27,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,uncertain_fraction@500,36802,0.0,0.282,-0.282,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,audit_view,uncertain_fraction@5000,36802,0.0,0.272,-0.272,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,DAF@100,31873,1.9333373771685067,1.0246688098993086,0.9086685672691981,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,DAF@1000,31873,1.9333373771685067,0.8390684216911319,1.0942689554773748,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,DAF@10000,31873,1.8341571697197623,0.9883220672085405,0.8458351025112217,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,DAF@300,31873,1.9333373771685067,0.9731131465081483,0.9602242306603584,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,DAF@500,31873,1.9333373771685067,1.0633355574426788,0.8700018197258279,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,DAF@5000,31873,1.9333373771685067,0.9767220429455296,0.9566153342229772,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,auprc,31873,0.7694875488756167,0.517240297430427,0.25224725144518967,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,auroc,31873,0.5790845725354399,0.5,0.07908457253543988,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,balanced_accuracy,31873,0.5602967341651272,0.4244718362175639,0.13582489794756325,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,f1,31873,0.5754579643333738,0.4443163896639573,0.1311415746694165,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,false_positive_burden@100,31873,0.0,0.47,-0.47,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,false_positive_burden@1000,31873,0.0,0.5660000000000001,-0.5660000000000001,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,false_positive_burden@10000,31873,0.05130000000000001,0.4888,-0.4375,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,false_positive_burden@300,31873,0.0,0.4966666666666667,-0.4966666666666667,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,false_positive_burden@500,31873,0.0,0.44999999999999996,-0.44999999999999996,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,false_positive_burden@5000,31873,0.0,0.4948,-0.4948,prevalence_dummy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,precision,31873,0.5754579643333738,0.4443163896639573,0.1311415746694165,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,precision@100,31873,1.0,0.53,0.47,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,precision@1000,31873,1.0,0.434,0.5660000000000001,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,precision@10000,31873,0.9487,0.5112,0.4375,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,precision@300,31873,1.0,0.5033333333333333,0.4966666666666667,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,precision@500,31873,1.0,0.55,0.44999999999999996,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,precision@5000,31873,1.0,0.5052,0.4948,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,recall,31873,0.5754579643333738,0.4443163896639573,0.1311415746694165,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,recall@100,31873,0.006065752759917505,0.003214848962756278,0.0028509037971612273,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,recall@1000,31873,0.06065752759917506,0.026325366978041977,0.03433216062113308,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,recall@10000,31873,0.5754579643333738,0.3100812810869829,0.2653766832463909,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,recall@300,31873,0.018197258279752517,0.009159286667475433,0.009037971612277084,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,recall@500,31873,0.03032876379958753,0.01668082008977314,0.01364794370981439,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,recall@5000,31873,0.30328763799587527,0.1532209147155162,0.15006672328035908,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,stable_yield@100,31873,1.0,0.53,0.47,consensus_oracle_proxy,ok,ok
D5_pairwise_complete,consensus_oracle_proxy,prevalence_dummy,common_pool,stable_yield@1000,31873,1.0,0.434,0.5660000000000001,consensus_oracle_proxy,ok,ok
