material_id,formula,chemical_system,num_sites,mp_e_above_hull_original,mp_e_above_hull_requeried,alex_e_above_hull,mp_stable_exact,alex_stable_exact,mp_formation_energy_per_atom,mp_energy_per_atom,mp_uncorrected_energy_per_atom
mp-865131,Hf2OsRh,Hf-Os-Rh,4,0.0,0.0,0.0187013612500024,True,False,-0.879132967499998,-42.7352050325,-42.7352050325
mp-865144,CdAu3,Au-Cd,8,0.0,0.0,0.0048318862500003,True,False,-0.153912301249995,-43.11887933625,-43.11887933625
mp-865145,NaTl2Bi,Bi-Na-Tl,4,0.014346414999991,0.014346414999991002,0.0,False,True,-0.188457398749996,-42.2947232675,-42.2947232675
mp-865151,YbNdRh2,Nd-Rh-Yb,4,0.07364227875,0.07364227875000001,0.0,False,True,-0.8354989781249951,-29.390460235,-29.390460235
mp-865158,YbNdHg2,Hg-Nd-Yb,4,0.016622015000002,0.016622015000002002,0.0,False,True,-0.5491578343750021,-41.7199080375,-41.7199080375
mp-865161,Dy2AgRu,Ag-Dy-Ru,4,0.0,0.0,0.0585031799999997,True,False,-0.352306718749997,-5.690829537500001,-28.0750804225
mp-865163,HfBeRh2,Be-Hf-Rh,4,0.0,0.0,0.0101527262500047,True,False,-0.772553663750001,-7.878858072500002,-25.287559275
mp-865165,HfScCo2,Co-Hf-Sc,4,0.0,0.0,0.0074398774999995,True,False,-0.390758068750002,-21.14534932,-21.14534932
mp-865168,Be3Ni,Be-Ni,4,0.0,0.0,0.0174197262499999,True,False,-0.28368570124999903,-4.53327952,-6.53571836
mp-865174,HfCdRh2,Cd-Hf-Rh,4,0.0,0.0,0.0159039725000003,True,False,-0.7365736325000001,-29.1187887175,-29.1187887175
mp-865175,LiEuTl2,Eu-Li-Tl,4,0.0,0.0,0.0005733549999993,True,False,-0.40085367041666503,-37.2174032425,-37.2174032425
mp-865178,Hf2IrRh,Hf-Ir-Rh,4,0.0,0.0,0.0358077931250004,True,False,-0.915748999999998,-9.945029027499999,-42.68657481
mp-865179,Hf2FeOs,Fe-Hf-Os,4,0.0,0.0,7.729500000053235e-05,True,False,-0.5233899349999971,-10.426331609999998,-39.92560978
mp-865181,EuGeO3,Eu-Ge-O,5,0.092227580000002,0.092227580000002,0.0,False,True,-2.600853746999999,-8.551858303999998,-16.519621710000003
mp-865182,Gd2SCl4,Cl-Gd-S,14,0.0,0.0,0.023129461190475,True,False,-2.473256206830358,-19.53579955214286,-19.53579955214286
mp-865184,LiScPd2,Li-Pd-Sc,4,0.0,0.0,0.0313363500000001,True,False,-0.7187320929166651,-15.64525734,-15.64525734
mp-865203,YCuPbS3,Cu-Pb-S-Y,12,0.000455123749978,0.00045512374997800004,0.0,False,True,-1.345554992083332,-5.801078055,-5.549578055
mp-865206,TmCdRh2,Cd-Rh-Tm,4,0.0,0.0,0.0245240725000002,True,False,-0.6039427575,-5.64672461,-26.54286317
mp-865211,TmInRh2,In-Rh-Tm,4,0.0,0.0,0.0117139875000003,True,False,-0.7958948091666671,-6.28846755,-27.3874145925
mp-865213,Ba8Bi4H2O,Ba-Bi-H-O,15,0.0,0.0,0.0004449048333352,True,False,-1.149139399166667,-3.992488108666667,-3.922821442
mp-865215,TmHfRu2,Hf-Ru-Tm,4,0.0,0.0,0.0290481749999997,True,False,-0.629760687499999,-8.876884584999999,-33.47444344
mp-865216,Dy2PdRu,Dy-Pd-Ru,4,0.0,0.0,0.0323256174999997,True,False,-0.6453013658333311,-6.568060217500001,-28.7723186375
mp-865220,Dy2CuRu,Cu-Dy-Ru,4,0.0,0.0,0.007541465,True,False,-0.333347355833331,-5.985937422500001,-25.4249081075
mp-865222,Dy2RuRh,Dy-Rh-Ru,4,0.0,0.0,0.0026967049999999,True,False,-0.6174674008333301,-7.0863327675,-29.05993266
mp-865228,LiScPt2,Li-Pt-Sc,4,0.0,0.0,0.0431304974999999,True,False,-0.962303979583333,-6.058218632500001,-30.219222155
mp-865231,LiScTl2,Li-Sc-Tl,4,0.0,0.0,0.0271664724999998,True,False,-0.311142960416667,-30.3470936925,-30.3470936925
mp-865234,TaZnRu2,Ru-Ta-Zn,4,0.0,0.0,0.0124709025000004,True,False,-0.344226414333334,-8.263095472500002,-27.47494489
mp-865246,EuBi3,Bi-Eu,4,0.040842896249998,0.040842896249998005,0.0,False,True,-0.49621325000000305,-54.0031392375,-54.0031392375
mp-865248,TmNbRu2,Nb-Ru-Tm,4,0.0,0.0,0.0315967324999988,True,False,-0.385074432500005,-8.668227332500003,-28.120549435
mp-865249,TmSnRu2,Ru-Sn-Tm,4,0.0,0.0,0.0180002900000006,True,False,-0.411949098749999,-7.172168702499999,-28.1240816925
mp-865252,TmSnRh2,Rh-Sn-Tm,4,0.0,0.0,0.0073340474999996,True,False,-0.8356537712500011,-6.64082604,-27.92345296
mp-865255,LuNbRu2,Lu-Nb-Ru,4,0.0,0.0,0.0220721199999989,True,False,-0.43273548166666403,-8.725684874999999,-28.914410955
mp-865257,DyZnRh2,Dy-Rh-Zn,4,0.0,0.0,0.0230112225,True,False,-0.654219407916663,-5.805903127499999,-22.987964565
mp-865258,TbYbRh2,Rh-Tb-Yb,4,0.018321357499999,0.018321357499999,0.0,False,True,-0.9868328687499991,-29.9939004175,-29.9939004175
mp-865261,Lu2ZnOs,Lu-Os-Zn,4,0.0,0.0,0.0281434799999997,True,False,-0.372941370833332,-5.755562857499999,-34.9660292025
mp-865262,TmTaRu2,Ru-Ta-Tm,4,0.0,0.0,0.0494090499999959,True,False,-0.45807925183333204,-9.182637777499998,-34.16338393
mp-865270,TmTaOs2,Os-Ta-Tm,4,0.0,0.0,0.0431218299999986,True,False,-0.428353349333328,-47.849188025,-47.849188025
mp-865277,TmZrRu2,Ru-Tm-Zr,4,0.0,0.0,0.0158695925000014,True,False,-0.5661062575000011,-8.460858055,-27.815939675
mp-865279,Tm2AgOs,Ag-Os-Tm,4,0.0,0.0,0.0475746375000003,True,False,-0.39871063374999904,-36.5445112775,-36.5445112775
mp-865282,Tm2AgRu,Ag-Ru-Tm,4,0.0,0.0,0.0667012425000024,True,False,-0.40883406291667,-5.679419857500001,-29.6987814025
mp-865288,TmTlRh2,Rh-Tl-Tm,4,0.0,0.0,0.0172639350000007,True,False,-0.5773008233333351,-5.972948157499999,-34.792068815
mp-865299,TmZnRh2,Rh-Tm-Zn,4,0.0,0.0,0.0165821150000002,True,False,-0.716732584999998,-5.834447792499997,-23.8394685575
mp-8653,CeSiRu,Ce-Ru-Si,6,0.0,0.0,0.0490361566666672,True,False,-0.763973854999998,-7.642864001666666,-22.515747871666665
mp-865301,TmBr3,Br-Tm,8,0.0,0.0,0.0732720962500002,True,False,-2.229875896250003,-4.578211167500001,-20.77511231
mp-865308,Be2CuRh,Be-Cu-Rh,4,0.0,0.0,0.0161496899999997,True,False,-0.422358172499999,-5.15794324,-11.358756285
mp-865319,Tm2CuRu,Cu-Ru-Tm,4,0.0,0.0,0.01217924,True,False,-0.403783090000001,-5.988436132499999,-27.06010492
mp-865320,Lu2PdRu,Lu-Pd-Ru,4,0.0,0.0,0.0338620725000025,True,False,-0.775288643333333,-6.649703457499999,-31.9504084225
mp-865324,LuCl3,Cl-Lu,8,0.0,0.0,0.0847247512499995,True,False,-2.418620403541664,-16.5529196225,-16.5529196225
mp-865335,Lu2NiRu,Lu-Ni-Ru,4,0.0,0.0,0.0129617625000006,True,False,-0.524599895833333,-6.5490784275,-28.9344479925
mp-865336,Lu2OsPd,Lu-Os-Pd,4,0.0,0.0,0.0176445349999996,True,False,-0.674920463333333,-7.0375765,-38.76794763
mp-865342,Zn3Rh,Rh-Zn,4,0.0,0.0,0.0172102312500008,True,False,-0.352518126249999,-13.069527237500001,-13.069527237500001
mp-865351,Tm2ZnRu,Ru-Tm-Zn,4,0.0,0.0,0.0486598925000025,True,False,-0.41541728000000405,-5.290204557500001,-26.603582345
mp-865353,TmI3,I-Tm,8,0.0,0.0,0.0676583012500002,True,False,-1.6199333250000012,-3.88356815625,-28.7110767375
mp-865362,Zn3Ir,Ir-Zn,4,0.0,0.0,0.0010369850000002,True,False,-0.265185383750001,-20.0379757,-20.0379757
mp-865364,DyTaRu2,Dy-Ru-Ta,4,0.0,0.0,0.0721031799999973,True,False,-0.356988389749998,-9.1155154275,-33.2707127475
mp-865367,Tm2NiRu,Ni-Ru-Tm,4,0.0,0.0,0.0146907525000026,True,False,-0.47795408250000104,-6.482839627499999,-27.40284396
mp-865378,LuSnRh2,Lu-Rh-Sn,4,0.0,0.0,0.0108279900000001,True,False,-0.8560770779166641,-6.671045839999998,-28.68462554
mp-865379,LuSnRu2,Lu-Ru-Sn,4,0.0,0.0,0.0196735399999994,True,False,-0.44000124291666604,-7.21001734,-28.89597487
mp-865382,V3Ru,Ru-V,4,0.0,0.0,0.0134564774999983,True,False,-0.316691726250002,-17.2400073475,-17.2400073475
mp-865384,Tm2PdRu,Pd-Ru-Tm,4,0.0,0.0,0.0326644175000021,True,False,-0.7309803975000011,-6.585802224999998,-30.424560185
mp-865415,YbTmPt2,Pt-Tm-Yb,4,0.055239795625006,0.05523979562500601,0.0,False,True,-1.400555636249997,-45.057020855,-45.057020855
mp-865422,YbTmRh2,Rh-Tm-Yb,4,0.010026472499998,0.010026472499998001,0.0,False,True,-1.058858321250003,-31.039579405,-31.039579405
mp-865426,YbNdAg2,Ag-Nd-Yb,4,0.015435849999999,0.015435849999999002,0.0,False,True,-0.30850556312499905,-27.4732910775,-27.4732910775
mp-865429,YbYRh2,Rh-Y-Yb,4,0.017797455,0.017797455,0.0,False,True,-0.973346843749999,-27.252206095,-27.252206095
mp-865430,YTe,Te-Y,2,0.0,0.0,0.0101795049999999,True,False,-1.510585778333334,-6.336784475000002,-24.40739757
mp-865434,LuZrRu2,Lu-Ru-Zr,4,0.0,0.0,0.0131555700000003,True,False,-0.596900841666665,-8.5014491325,-28.59526699
mp-865437,Lu2ZnRu,Lu-Ru-Zn,4,0.0,0.0,0.0578252625000006,True,False,-0.44079445833333303,-5.3351747225,-28.110536995
mp-865438,LuTlRh2,Lu-Rh-Tl,4,0.0,0.0,0.0185769924999998,True,False,-0.5930293950000011,-5.9984732224999995,-35.546647375
mp-865442,TiAlOs2,Al-Os-Ti,4,0.002101471153842,0.002101471153842,0.0,False,True,-0.695056386666667,-32.1051346475,-32.1051346475
mp-865443,LuRh2Pb,Lu-Pb-Rh,4,0.0,0.0,0.0034341700000002,True,False,-0.5972035491666651,-6.337941115,-36.3248874625
mp-865446,Lu2AgHg,Ag-Hg-Lu,4,0.0,0.0,0.0001237249999999,True,False,-0.46645882395833305,-37.1873198325,-37.1873198325
mp-865459,Lu2AgRu,Ag-Lu-Ru,4,0.0,0.0,0.0702360774999997,True,False,-0.43748145124999904,-5.7276602325,-31.2038752975
mp-865460,CaCeAg2,Ag-Ca-Ce,4,0.037822081874999,0.037822081874999004,0.0,False,True,-0.19449022833333002,-3.601596505,-3.601596505
mp-865461,LuZrCo2,Co-Lu-Zr,4,0.0,0.0,0.0171799200000002,True,False,-0.28186188166666604,-7.1159172625,-22.13801024
mp-865462,MnV2Os,Mn-Os-V,4,0.011769333879318,0.011769333879318,0.0,False,True,-0.281838733620688,-24.24376748,-24.24376748
mp-865469,Ti2MnRu,Mn-Ru-Ti,4,0.0,0.0,0.0197414175000005,True,False,-0.504777263649424,-9.06162773,-16.9877347025
mp-865486,VZnRu2,Ru-V-Zn,4,0.0,0.0,0.0355765829166685,True,False,-0.219651397499998,-7.4427650875,-18.739299595
mp-865487,VZnRh2,Rh-V-Zn,4,0.0,0.0,0.0173245475000003,True,False,-0.47216293625000105,-18.290321835,-18.290321835
mp-865497,V2ReOs,Os-Re-V,4,0.0,0.0,0.0004758973611131,True,False,-0.39830620812500606,-33.7920549625,-33.7920549625
mp-865503,YCdAg2,Ag-Cd-Y,4,0.0,0.0,0.0019569475,True,False,-0.271089368333331,-3.55983363,-21.07299242
mp-865506,VSiOs2,Os-Si-V,4,0.0,0.0,0.005135792499999,True,False,-0.43069470125000403,-32.6391442075,-32.6391442075
mp-865514,YSnAu2,Au-Sn-Y,4,0.0,0.0,0.0054034908333333,True,False,-0.681623648749997,-4.948230487499998,-37.2681623575
mp-865518,YSnRh2,Rh-Sn-Y,4,0.0,0.0,0.0064613700000002,True,False,-0.7654108362500001,-7.077230610000001,-24.1385995975
mp-865519,YTaRu2,Ru-Ta-Y,4,0.0,0.0,0.0836770574999974,True,False,-0.323218719333331,-9.554424749999999,-30.314844165
mp-865521,LuI3,I-Lu,8,0.0,0.0,0.0788621337499999,True,False,-1.592844125416666,-3.86627545,-29.4170276275
mp-865526,TmSb(PbO3)2,O-Pb-Sb-Tm,20,0.007358259343743,0.007358259343743001,0.0,False,True,-2.3224190385,-6.8948753275,-6.4826753275
mp-865529,Ti2NiIr,Ir-Ni-Ti,4,0.0,0.0,0.0267457418750005,True,False,-0.6409541466666661,-8.24334287,-23.232574595
mp-865536,YbZrRh2,Rh-Yb-Zr,4,0.047764782499999,0.047764782499999006,0.0,False,True,-0.9400299199999971,-27.8279369075,-27.8279369075
mp-865538,Ti2RePd,Pd-Re-Ti,4,0.0,0.0,0.0739846125000003,True,False,-0.5250984064583331,-25.8367439925,-25.8367439925
mp-865546,Yb2AgBi,Ag-Bi-Yb,4,0.119004674999999,0.119004674999999,0.0,False,True,-0.38564354500000003,-38.61487066,-38.61487066
mp-865560,Y2AlZn,Al-Y-Zn,4,0.004866133749999,0.004866133749999,0.0,False,True,-0.42292720125000105,-14.490402915,-14.490402915
mp-865561,Y2AgRu,Ag-Ru-Y,4,0.0,0.0,0.0513142350000004,True,False,-0.321750000416666,-6.605630805,-22.19760836
mp-865562,Be3Ru,Be-Ru,4,0.0,0.0,0.0497215300000011,True,False,-0.334430163749999,-5.4575904475,-9.9666329725
mp-865566,LuZnRh2,Lu-Rh-Zn,4,0.0,0.0,0.0128753525,True,False,-0.800557090416663,-24.6162921025,-24.6162921025
mp-865582,Li2CdPd,Cd-Li-Pd,4,0.0,0.0,0.0153712124999998,True,False,-0.373887099166666,-2.8633215325,-12.3249626875
mp-865588,Y2CuRu,Cu-Ru-Y,4,0.0,0.0,0.0056974874999999,True,False,-0.29852865250000005,-6.896476705000001,-19.537442075
mp-865592,Y2ZnRu,Ru-Y-Zn,4,0.0,0.0,0.0285269599999997,True,False,-0.337626422499998,-6.225708709999999,-19.1099427325
mp-865595,Lu2CuRu,Cu-Lu-Ru,4,0.0,0.0,0.0159408550000001,True,False,-0.437005078333332,-6.041251107499999,-28.57454412
mp-865598,YGa3,Ga-Y,8,0.0,0.0,0.0002773312500004,True,False,-0.5767257743749991,-4.47507066625,-14.24677883875
mp-865599,Lu2RuPt,Lu-Pt-Ru,4,0.0,0.0,0.0355014525000001,True,False,-0.925857250833331,-7.023084942499999,-39.284111805
mp-865612,LiCd3,Cd-Li,8,0.0,0.0,0.0131227312499999,True,False,-0.19269878416666403,-15.868116155,-15.868116155
mp-865615,GaSiRu2,Ga-Ru-Si,4,0.0,0.0,0.0258767099999994,True,False,-0.514142448749999,-18.2805452325,-18.2805452325
mp-865616,Yb2AgIr,Ag-Ir-Yb,4,0.0,0.0,0.00968166,True,False,-0.7698650212500051,-37.4633620625,-37.4633620625
mp-865630,Yb2AgGe,Ag-Ge-Yb,4,0.067651486041665,0.067651486041665,0.0,False,True,-0.5485388037500021,-27.6201918775,-27.6201918775
mp-865631,LiNiO2,Li-Ni-O,4,0.000113815833334,0.00011381583333400001,0.0,False,True,-1.497877483333332,-5.8941228725,-8.15933036
mp-865652,TiMn2Si,Mn-Si-Ti,4,0.0,0.0,0.0062546392708355,True,False,-0.5069638372988511,-8.418173995,-13.2373370025
mp-865660,Yb2AgPt,Ag-Pt-Yb,4,0.000866716875002,0.000866716875002,0.0,False,True,-0.9154792662499951,-37.39106717,-37.39106717
mp-865663,YbLuRh2,Lu-Rh-Yb,4,0.010047469999999,0.010047469999999,0.0,False,True,-1.086512902916663,-31.80694196,-31.80694196
mp-865678,TiMn2V,Mn-Ti-V,4,0.0,0.0,0.0064788500000005,True,False,-0.276929562298851,-9.10278673,-14.3198226475
mp-865707,TiSnRh2,Rh-Sn-Ti,4,0.0,0.0,0.0702030150000023,True,False,-0.656580962083332,-7.315000865,-22.185867015
mp-865709,LiPrTl2,Li-Pr-Tl,4,0.000152907916671,0.00015290791667100002,0.0,False,True,-0.423108754583338,-34.96042674,-34.96042674
mp-865711,Li2TlAu,Au-Li-Tl,4,0.0,0.0,0.0059729060714288,True,False,-0.409286208333334,-27.5437055975,-27.5437055975
mp-865712,Ti2MnNi,Mn-Ni-Ti,4,0.0,0.0,0.0464029549999995,True,False,-0.33839350364942505,-8.021677505,-13.413560625
mp-865713,Li2TlBi,Bi-Li-Tl,4,0.004520283333327,0.0045202833333270005,0.0,False,True,-0.424853982083334,-29.53860177,-29.53860177
mp-865714,Li2HgAu,Au-Hg-Li,4,0.0,0.0,0.0152657600000001,True,False,-0.47495524770833303,-26.6565001225,-26.6565001225
mp-865716,YbCl2,Cl-Yb,6,0.185846899444442,0.18584689944444202,0.0,False,True,-2.024524606666666,-18.302610133333335,-18.302610133333335
mp-865728,Ti2ReNi,Ni-Re-Ti,4,0.0,0.0,0.0191033575000005,True,False,-0.42686366229166706,-8.9316723925,-23.0197689075
mp-865736,YbBiPd2,Bi-Pd-Yb,4,0.116608289999987,0.11660828999998701,0.0,False,True,-0.7594079274999991,-35.997547865,-35.997547865
mp-865737,Li2InSn,In-Li-Sn,4,0.0,0.0,0.0057550521874998,True,False,-0.304122734583331,-2.9507705674999993,-13.3787525275
mp-865739,YbCdAg2,Ag-Cd-Yb,4,0.0,0.0,0.0008739124166661,True,False,-0.292216333750001,-25.128746525,-25.128746525
mp-865743,Ga2IrRh,Ga-Ir-Rh,4,0.0,0.0,0.0010330199999994,True,False,-0.544217351250001,-6.1089508750000014,-25.4445298175
mp-865749,YbErRh2,Er-Rh-Yb,4,0.010917357500002,0.010917357500002,0.0,False,True,-1.04012978208333,-30.721947585,-30.721947585
mp-865751,YbDyRh2,Dy-Rh-Yb,4,0.015123309999999,0.015123309999999002,0.0,False,True,-1.005741469999996,-30.2016512875,-30.2016512875
mp-865755,YbCeHg2,Ce-Hg-Yb,4,0.013342297499995,0.013342297499995001,0.0,False,True,-0.5074621300000001,-42.0338672775,-42.0338672775
mp-865759,YbHfRh2,Hf-Rh-Yb,4,0.018986018221163,0.018986018221163,0.0,False,True,-0.9795249562500031,-33.467837815,-33.467837815
mp-865764,YbGdRh2,Gd-Rh-Yb,4,0.027417399999997,0.027417399999997,0.0,False,True,-0.91354922875,-32.963259565,-32.963259565
mp-865766,YbHgPd2,Hg-Pd-Yb,4,0.021399761249988,0.021399761249988002,0.0,False,True,-0.7445795431249991,-33.699102675,-33.699102675
mp-865783,YbHoRh2,Ho-Rh-Yb,4,0.0127213425,0.012721342500000002,0.0,False,True,-1.022845397499995,-30.4436403875,-30.4436403875
mp-865787,TmRh2Pb,Pb-Rh-Tm,4,0.0,0.0,0.0033713099999994,True,False,-0.585495602499999,-6.316436674999998,-35.5743766225
mp-865790,YbInHg2,Hg-In-Yb,4,0.025250980833327,0.025250980833327,0.0,False,True,-0.36540570249999804,-39.826301255,-39.826301255
mp-865794,LaYbHg2,Hg-La-Yb,4,0.029532195000001,0.029532195000001003,0.0,False,True,-0.546932408750002,-41.7993754175,-41.7993754175
mp-865796,LuCdRh2,Cd-Lu-Rh,4,0.0,0.0,0.0217418849999999,True,False,-0.6920993941666641,-27.3064306775,-27.3064306775
mp-865799,Yb2AsAu,As-Au-Yb,4,0.459351693125,0.459351693125,0.0,False,True,-0.924894145625003,-35.5127063225,-35.5127063225
mp-865800,Yb2BiAu,Au-Bi-Yb,4,0.135393765178577,0.135393765178577,0.0,False,True,-0.643898396250001,-46.1803962625,-46.1803962625
mp-865804,TaZnRh2,Rh-Ta-Zn,4,0.0,0.0,0.0457109674999998,True,False,-0.5910538055833351,-27.03477695,-27.03477695
mp-865811,LaYbAg2,Ag-La-Yb,4,0.034165747500001,0.034165747500001,0.0,False,True,-0.28885911749999904,-27.5353374375,-27.5353374375
mp-865815,YbPd2Au,Au-Pd-Yb,4,0.082156352916648,0.08215635291664801,0.0,False,True,-0.8270707137499961,-34.0858822525,-34.0858822525
mp-865833,LaYbZn2,La-Yb-Zn,4,0.000901974999997,0.0009019749999970001,0.0,False,True,-0.335202847499999,-21.3590438975,-21.3590438975
mp-865838,LiSiRu2,Li-Ru-Si,4,0.0,0.0,0.0082579545833336,True,False,-0.352916888333333,-6.823678382500001,-15.8494348275
mp-865845,Yb2CuIr,Cu-Ir-Yb,4,0.0,0.0,0.0163572537500007,True,False,-0.765896454999996,-34.83212321,-34.83212321
mp-865846,LuHfRu2,Hf-Lu-Ru,4,0.0,0.0,0.0235271475000029,True,False,-0.667736076666667,-8.9246564675,-34.25542697
mp-865847,Lu2CuPt,Cu-Lu-Pt,4,0.0,0.0,0.0122280150000007,True,False,-0.904321140833332,-35.5278894575,-35.5278894575
mp-865849,NaYbAu2,Au-Na-Yb,4,0.063675367559525,0.063675367559525,0.0,False,True,-0.657612963749997,-35.9734828775,-35.9734828775
mp-865857,YbNbRu2,Nb-Ru-Yb,4,0.0,0.0,0.0004966345833334,True,False,-0.47785903624999904,-28.5059900425,-28.5059900425
mp-865859,LaYbCd2,Cd-La-Yb,4,0.021662702499998,0.021662702499998,0.0,False,True,-0.35591983999999804,-26.9769534325,-26.9769534325
mp-865860,Li2TmIn,In-Li-Tm,4,0.0,0.0,0.001740972321429,True,False,-0.35039054833333305,-15.968653422500001,-15.968653422500001
mp-865863,Li2TlPd,Li-Pd-Tl,4,0.0,0.0,0.018673825,True,False,-0.36907366083333304,-20.597366415,-20.597366415
mp-865869,Be2CuPt,Be-Cu-Pt,4,0.0,0.0,0.0099708424999995,True,False,-0.459643522500002,-4.871934952500002,-18.2493421725
mp-865874,Li2AgHg,Ag-Hg-Li,4,0.0,0.0,0.0032065706249997,True,False,-0.288340681458333,-19.162614805,-19.162614805
mp-865879,Li2AgAu,Ag-Au-Li,4,0.0,0.0,0.0017852259999995,True,False,-0.39391474458333403,-19.572477275,-19.572477275
mp-865884,LuInRh2,In-Lu-Rh,4,0.0,0.0,0.0113765800000003,True,False,-0.920134789166663,-28.152866745,-28.152866745
mp-865887,TmCdAu2,Au-Cd-Tm,4,0.004863387500004,0.004863387500004,0.0,False,True,-0.660687274999999,-3.658256192499998,-39.829324285
mp-865899,Ti3Os,Os-Ti,4,0.0,0.0,0.0624664700000003,True,False,-0.440499652499998,-23.390124625,-23.390124625
mp-865900,Ti3Tl,Ti-Tl,4,0.0,0.0,0.0070646441666664,True,False,-0.033874629999999004,-23.032018535,-23.032018535
mp-865907,LiZn3,Li-Zn,4,0.0,0.0,0.0001827637499971,True,False,-0.164604937916667,-7.444233495,-7.444233495
mp-865909,Yb2HgGe,Ge-Hg-Yb,4,0.057055497500002,0.057055497500002,0.0,False,True,-0.5766059493750001,-34.6512413675,-34.6512413675
mp-865916,TiVRe2,Re-Ti-V,4,0.0,0.0,0.0078649350000006,True,False,-0.46495339041666706,-33.42709393,-33.42709393
mp-865918,Yb2CdSn,Cd-Sn-Yb,4,0.08891211791667,0.08891211791667,0.0,False,True,-0.48353867249999904,-29.9610209325,-29.9610209325
mp-865925,LiZrIr2,Ir-Li-Zr,4,0.0,0.0,0.0002018409375006,True,False,-0.685337942916667,-33.1491392475,-33.1491392475
mp-865926,Cd2PdRh,Cd-Pd-Rh,4,0.0,0.0,0.0046519115625005,True,False,-0.23827578749999903,-3.854328302500001,-22.11820233
mp-865929,Cd2PtRh,Cd-Pt-Rh,4,0.0,0.0,0.0361593750000004,True,False,-0.1725645325,-4.011429925000002,-29.2090239025
mp-865939,LiMg2,Li-Mg,3,0.0,0.0,0.0057654549999999,True,False,-0.055750262222222007,-3.63085479,-3.63085479
mp-865947,YbPrAg2,Ag-Pr-Yb,4,0.020584299999999,0.020584299999999,0.0,False,True,-0.292062156666666,-27.4533345175,-27.4533345175
mp-865948,Ti2ReRh,Re-Rh-Ti,4,0.0,0.0,0.0315026975000005,True,False,-0.6564465847916661,-9.5572981125,-26.339994355
mp-865965,Li2CaSi,Ca-Li-Si,4,0.0,0.0,0.0222512587500003,True,False,-0.301334511666666,-3.1135254225,-5.52009065
mp-865966,BeAlIr2,Al-Be-Ir,4,0.0,0.0,0.0201656599999999,True,False,-0.7749259637500001,-7.0653902275,-29.80332818
mp-865977,LuCdAg2,Ag-Cd-Lu,4,0.002375316814518,0.002375316814518,0.0,False,True,-0.27337055916666403,-25.4975261,-25.4975261
mp-865978,YbPrHg2,Hg-Pr-Yb,4,0.025265917499993,0.025265917499993,0.0,False,True,-0.535610627916668,-41.7028476775,-41.7028476775
mp-865987,Li2AgPd,Ag-Li-Pd,4,0.0,0.0,0.0029014075,True,False,-0.310142087083333,-12.5825779825,-12.5825779825
mp-865993,YbSmRh2,Rh-Sm-Yb,4,0.036323334999998,0.036323334999998,0.0,False,True,-0.8987013487499981,-29.53239144,-29.53239144
mp-865994,YbScRh2,Rh-Sc-Yb,4,0.022140230000001,0.022140230000001003,0.0,False,True,-1.059875167499999,-25.1099560175,-25.1099560175
mp-866003,ErI3,Er-I,8,0.0,0.0,0.06450670125,True,False,-1.627420114999998,-3.912359278749999,-28.422261235
mp-866012,Hf2ZnRe,Hf-Re-Zn,4,0.0,0.0,0.055514789999993,True,False,-0.29622867812499704,-8.701787647499998,-38.27426211
mp-866024,Be2RhAu,Au-Be-Rh,4,0.0,0.0,0.0418047475000005,True,False,-0.414462902499998,-4.943716802499999,-21.2857753525
mp-866033,AlZnRh2,Al-Rh-Zn,4,0.0,0.0,0.0056277324999998,True,False,-0.8575285962499991,-16.836318145,-16.836318145
mp-866037,GaNiRh2,Ga-Ni-Rh,4,0.0,0.0,0.0004158524999997,True,False,-0.341384039375,-6.225596150000001,-18.333746965
mp-866063,NdDyMg2,Dy-Mg-Nd,4,0.0,0.0,0.0011357199999997,True,False,-0.07710090729166501,-3.238966655,-17.536189620000002
mp-866075,MgTaIr2,Ir-Mg-Ta,4,0.0,0.0,0.0344708399999991,True,False,-0.5456193755833331,-8.339185855,-39.986856095
mp-866080,MgSc2Tl,Mg-Sc-Tl,4,0.0,0.0,0.0206489880666689,True,False,-0.18301463708333301,-4.349734722499999,-20.268384415
mp-866086,MgSiIr2,Ir-Mg-Si,4,0.0,0.0,0.0343306175000002,True,False,-0.5389448612499981,-6.722108962499998,-30.0202937375
mp-866089,GdSnRh2,Gd-Rh-Sn,4,1.1991396384375,1.1991396384375,0.0,False,True,0.56503649125,-7.6385409675,-7.6385409675
mp-866096,HfZnCo2,Co-Hf-Zn,4,0.005411385609825,0.005411385609825001,0.0,False,True,-0.24672110124999902,-20.379341165,-20.379341165
mp-866097,CuH6BrN2,Br-Cu-H-N,20,0.002347528666667,0.002347528666667,0.0,False,True,-0.526014840749999,-4.8043855735,-4.6787855735
mp-866112,HoNbRu2,Ho-Nb-Ru,4,0.0,0.0,0.0438855549999992,True,False,-0.320280518749996,-8.632227914999998,-27.4931015125
mp-866115,Be2PdRh,Be-Pd-Rh,4,0.0,0.0,0.0059579525000001,True,False,-0.650607097499999,-5.65636095,-14.605819505
mp-866116,HoTaRu2,Ho-Ru-Ta,4,0.0,0.0,0.0640242699999991,True,False,-0.38879440808332905,-9.142147429999998,-33.53066431
mp-866119,Tm2RuPt,Pt-Ru-Tm,4,0.0,0.0,0.0374087600000025,True,False,-0.876507530000002,-6.954142234999999,-37.750274185
mp-866125,LuTaRu2,Lu-Ru-Ta,4,0.0,0.0,0.0388348450000002,True,False,-0.509273698500001,-9.243628717500002,-34.959113145
