denominator,model_name,metric,label_view_band,min_over_label_views,max_over_label_views,n_label_views,reference_model_spread_median,uncertainty_dominance_ratio,label_choice_dominates_model_choice
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@100,0.88,0.12,1.0,7,0.6699999999999999,1.3134328358208958,True
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@1000,0.813,0.187,1.0,7,0.677,1.2008862629246675,True
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@10000,0.7804,0.2196,1.0,7,0.6596,1.183141297756216,True
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@300,0.8233333333333334,0.17666666666666667,1.0,7,0.7,1.1761904761904762,True
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@500,0.83,0.17,1.0,7,0.65,1.2769230769230768,True
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,stable_yield@5000,0.7456,0.2544,1.0,7,0.6739999999999999,1.1062314540059348,True
D5_max_coverage_union,prevalence_dummy,auprc,0.2594553944360245,0.2577849029944025,0.517240297430427,7,0.6399212352308321,0.40544895238932627,False
D5_max_coverage_union,prevalence_dummy,auroc,0.0,0.5,0.5,7,0.5274325544538472,0.0,False
D5_max_coverage_union,prevalence_dummy,balanced_accuracy,0.08108511642471361,0.4244718362175639,0.5055569526422775,7,0.5395322778480539,0.15028779510305637,False
D5_max_coverage_union,prevalence_dummy,f1,0.21621477693074345,0.22810161273321386,0.4443163896639573,7,0.6701802466533151,0.3226218289937029,False
D5_max_coverage_union,prevalence_dummy,precision,0.21621477693074345,0.22810161273321386,0.4443163896639573,7,0.6701802466533151,0.3226218289937029,False
D5_max_coverage_union,prevalence_dummy,recall,0.21621477693074345,0.22810161273321386,0.4443163896639573,7,0.6701802466533151,0.3226218289937029,False
D5_max_coverage_union,prevalence_dummy,stable_yield@100,0.28,0.25,0.53,7,0.6699999999999999,0.4179104477611941,False
D5_max_coverage_union,prevalence_dummy,stable_yield@1000,0.194,0.257,0.451,7,0.677,0.2865583456425406,False
D5_max_coverage_union,prevalence_dummy,stable_yield@10000,0.27559999999999996,0.2356,0.5112,7,0.6596,0.41782898726500906,False
D5_max_coverage_union,prevalence_dummy,stable_yield@300,0.23333333333333328,0.27,0.5033333333333333,7,0.7,0.33333333333333326,False
D5_max_coverage_union,prevalence_dummy,stable_yield@500,0.26800000000000007,0.282,0.55,7,0.65,0.41230769230769243,False
D5_max_coverage_union,prevalence_dummy,stable_yield@5000,0.23319999999999996,0.272,0.5052,7,0.6739999999999999,0.3459940652818991,False
D5_max_coverage_union,random_baseline,auprc,0.25552869563209735,0.25786466389851437,0.5133933595306117,7,0.6399212352308321,0.39931273032363607,False
D5_max_coverage_union,random_baseline,auroc,0.002642414281950556,0.49641968754005383,0.4990621018220044,7,0.5274325544538472,0.0050099567416477695,False
D5_max_coverage_union,random_baseline,balanced_accuracy,0.002455042016819564,0.4980700404196584,0.500525082436478,7,0.5395322778480539,0.004550315370586534,False
D5_max_coverage_union,random_baseline,f1,0.2569033183203342,0.25856435121745547,0.5154676695377897,7,0.6701802466533151,0.38333466198568894,False
D5_max_coverage_union,random_baseline,precision,0.2569033183203342,0.25856435121745547,0.5154676695377897,7,0.6701802466533151,0.38333466198568894,False
D5_max_coverage_union,random_baseline,recall,0.2569033183203342,0.25856435121745547,0.5154676695377897,7,0.6701802466533151,0.38333466198568894,False
D5_max_coverage_union,random_baseline,stable_yield@100,0.22999999999999998,0.24,0.47,7,0.6699999999999999,0.34328358208955223,False
D5_max_coverage_union,random_baseline,stable_yield@1000,0.24,0.25,0.49,7,0.677,0.35450516986706054,False
D5_max_coverage_union,random_baseline,stable_yield@10000,0.25499999999999995,0.2586,0.5136,7,0.6596,0.38659793814432986,False
D5_max_coverage_union,random_baseline,stable_yield@300,0.23333333333333334,0.25333333333333335,0.4866666666666667,7,0.7,0.33333333333333337,False
D5_max_coverage_union,random_baseline,stable_yield@500,0.21599999999999997,0.262,0.478,7,0.65,0.33230769230769225,False
D5_max_coverage_union,random_baseline,stable_yield@5000,0.25379999999999997,0.2598,0.5136,7,0.6739999999999999,0.3765578635014837,False
