denominator,model_name,label_view,K,K_effective,n_ranked,stable_n,precision_at_k,recall_at_k,stable_yield_at_k,uncertain_fraction_at_k,false_positive_burden_at_k,DAF_at_k,metric_status
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,100,100,36802,78,0.78,0.006400262574874867,0.78,0.78,0.21999999999999997,2.3554246328054482,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,300,300,36802,203,0.6766666666666666,0.01665709362435382,0.6766666666666666,0.6766666666666666,0.32333333333333336,2.0433811985448975,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,500,500,36802,320,0.64,0.02625748748666612,0.64,0.64,0.36,1.932656108968573,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,1000,1000,36802,611,0.611,0.05013539016985312,0.611,0.611,0.389,1.8450826290309346,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,5000,5000,36802,2491,0.4982,0.20439812915401656,0.4982,0.4982,0.5018,1.5044519898252235,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,10000,10000,36802,5721,0.5721,0.4694346434725527,0.5721,0.5721,0.42789999999999995,1.7276133749076885,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,100,100,36802,22,0.22,0.0023189627911879415,0.22,0.78,0.78,0.8534246864129862,ok
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,300,300,36802,97,0.3233333333333333,0.010224517761146832,0.3233333333333333,0.6766666666666666,0.6766666666666667,1.2542756754857523,ok
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,500,500,36802,180,0.36,0.01897333192790134,0.36,0.64,0.64,1.39651312322125,ok
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,1000,1000,36802,389,0.389,0.04100347844418678,0.389,0.611,0.611,1.5090100137029618,ok
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,5000,5000,36802,2509,0.5018,0.26446716559502476,0.5018,0.4982,0.4982,1.9465841256456204,ok
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,10000,10000,36802,4279,0.4279,0.4510382628860546,0.4279,0.5721,0.5721,1.6599110150732581,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,100,100,36802,94,0.94,0.006252494346148729,0.94,0.0,0.06000000000000005,2.3010429692696555,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,300,300,36802,284,0.9466666666666667,0.0188905148330451,0.9466666666666667,0.0,0.053333333333333344,2.317362422952419,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,500,500,36802,467,0.934,0.031062924038845283,0.934,0.0,0.06599999999999995,2.286355460955168,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,1000,1000,36802,915,0.915,0.06086204602900093,0.915,0.0,0.08499999999999996,2.239845017959292,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,5000,5000,36802,4354,0.8708,0.2896102168418252,0.8708,0.0,0.12919999999999998,2.13164704004257,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,10000,10000,36802,8882,0.8882,0.5907941998137555,0.8882,0.0,0.11180000000000001,2.174240814154583,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,100,100,36802,98,0.98,0.007368421052631579,0.98,0.0,0.020000000000000018,2.7117263157894738,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,300,300,36802,289,0.9633333333333334,0.021729323308270678,0.9633333333333334,0.0,0.036666666666666625,2.6656085213032585,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,500,500,36802,478,0.956,0.035939849624060154,0.956,0.0,0.04400000000000004,2.6453166917293234,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,1000,1000,36802,934,0.934,0.07022556390977444,0.934,0.0,0.06599999999999995,2.5844412030075192,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,5000,5000,36802,4393,0.8786,0.33030075187969926,0.8786,0.0,0.12139999999999995,2.4311456541353387,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,10000,10000,36802,8894,0.8894,0.6687218045112782,0.8894,0.0,0.11060000000000003,2.461029984962406,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,100,100,36802,100,1.0,0.00821287779237845,1.0,0.0,0.0,3.022503285151117,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,300,300,36802,300,1.0,0.024638633377135347,1.0,0.0,0.0,3.022503285151117,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,500,500,36802,500,1.0,0.04106438896189225,1.0,0.0,0.0,3.022503285151117,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,1000,1000,36802,1000,1.0,0.0821287779237845,1.0,0.0,0.0,3.022503285151117,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,5000,5000,36802,5000,1.0,0.41064388961892245,1.0,0.0,0.0,3.022503285151117,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,10000,10000,36802,10000,1.0,0.8212877792378449,1.0,0.0,0.0,3.022503285151117,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,100,100,31873,100,1.0,0.006065752759917505,1.0,0.0,0.0,1.9333373771685067,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,300,300,31873,299,0.9966666666666667,0.018136600752153342,0.9966666666666667,0.0,0.0033333333333332993,1.9268929192446118,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,500,500,31873,499,0.998,0.030268106271988355,0.998,0.0,0.0020000000000000018,1.9294707024141697,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,1000,1000,31873,999,0.999,0.06059687007157588,0.999,0.0,0.0010000000000000009,1.9314040397913381,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,5000,5000,31873,4997,0.9994,0.30310566541307776,0.9994,0.0,0.0006000000000000449,1.9321773747422055,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,10000,10000,31873,9996,0.9996,0.6063326458813538,0.9996,0.0,0.00039999999999995595,1.9325640422176393,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,source_union,100,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,source_union,300,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,source_union,500,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,source_union,1000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,source_union,5000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,source_union,10000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,consensus,100,100,24615,100,1.0,0.010540739959945188,1.0,0.0,0.0,2.594603141140508,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,consensus,300,300,24615,300,1.0,0.031622219879835566,1.0,0.0,0.0,2.594603141140508,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,consensus,500,500,24615,500,1.0,0.05270369979972594,1.0,0.0,0.0,2.594603141140508,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,consensus,1000,1000,24615,1000,1.0,0.10540739959945188,1.0,0.0,0.0,2.594603141140508,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,consensus,5000,5000,24615,5000,1.0,0.5270369979972594,1.0,0.0,0.0,2.594603141140508,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,consensus,10000,10000,24615,9487,0.9487,1.0,0.9487,0.0,0.05130000000000001,2.4615,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,100,100,36802,12,0.12,0.0009846557807499795,0.12,0.12,0.88,0.3623730204316074,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,300,300,36802,53,0.17666666666666667,0.004348896364979076,0.17666666666666667,0.17666666666666667,0.8233333333333334,0.5334936134131998,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,500,500,36802,85,0.17,0.006974645113645688,0.17,0.17,0.83,0.5133617789447772,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,1000,1000,36802,187,0.187,0.015344219250020514,0.187,0.187,0.813,0.5646979568392549,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,5000,5000,36802,1272,0.2544,0.10437351275949783,0.2544,0.2544,0.7456,0.7682308033150078,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,10000,10000,36802,2196,0.2196,0.18019200787724624,0.2196,0.2196,0.7804,0.6631426273898415,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,100,100,36802,88,0.88,0.009275851164751766,0.88,0.12,0.12,3.4136987456519448,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,300,300,36802,247,0.8233333333333334,0.026035627701064615,0.8233333333333334,0.17666666666666667,0.17666666666666664,3.1938772355152665,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,500,500,36802,415,0.83,0.04374407083377253,0.83,0.17,0.17000000000000004,3.219738589648993,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,1000,1000,36802,813,0.813,0.08569621587435437,0.813,0.187,0.18700000000000006,3.1537921366079895,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,5000,5000,36802,3728,0.7456,0.39295878570675663,0.7456,0.2544,0.25439999999999996,2.8923338463160113,ok
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,10000,10000,36802,7804,0.7804,0.8225993464741225,0.7804,0.2196,0.21960000000000002,3.0273301148940654,ok
D5_max_coverage_union,prevalence_dummy,mp_native,100,100,36802,40,0.4,0.002660635891978183,0.4,0.0,0.6,0.9791672209658109,ok
D5_max_coverage_union,prevalence_dummy,mp_native,300,300,36802,119,0.39666666666666667,0.007915391778635093,0.39666666666666667,0.0,0.6033333333333333,0.9710074941244291,ok
D5_max_coverage_union,prevalence_dummy,mp_native,500,500,36802,238,0.476,0.015830783557270186,0.476,0.0,0.524,1.1652089929493148,ok
D5_max_coverage_union,prevalence_dummy,mp_native,1000,1000,36802,451,0.451,0.029998669682054013,0.451,0.0,0.5489999999999999,1.1040110416389517,ok
D5_max_coverage_union,prevalence_dummy,mp_native,5000,5000,36802,2177,0.4354,0.1448051084209126,0.4354,0.0,0.5646,1.065823520021285,ok
D5_max_coverage_union,prevalence_dummy,mp_native,10000,10000,36802,3788,0.3788,0.2519622189703339,0.3788,0.0,0.6212,0.9272713582546229,ok
D5_max_coverage_union,prevalence_dummy,alexmp20_native,100,100,36802,38,0.38,0.002857142857142857,0.38,0.0,0.62,1.0514857142857144,ok
D5_max_coverage_union,prevalence_dummy,alexmp20_native,300,300,36802,109,0.36333333333333334,0.008195488721804511,0.36333333333333334,0.0,0.6366666666666667,1.005367919799499,ok
D5_max_coverage_union,prevalence_dummy,alexmp20_native,500,500,36802,217,0.434,0.01631578947368421,0.434,0.0,0.5660000000000001,1.2009073684210527,ok
D5_max_coverage_union,prevalence_dummy,alexmp20_native,1000,1000,36802,421,0.421,0.031654135338345865,0.421,0.0,0.579,1.1649354887218046,ok
D5_max_coverage_union,prevalence_dummy,alexmp20_native,5000,5000,36802,1968,0.3936,0.14796992481203008,0.3936,0.0,0.6064,1.0891178345864663,ok
D5_max_coverage_union,prevalence_dummy,alexmp20_native,10000,10000,36802,3339,0.3339,0.25105263157894736,0.3339,0.0,0.6661,0.9239238947368421,ok
D5_max_coverage_union,prevalence_dummy,alex_pbe_native,100,100,36802,29,0.29,0.0023817345597897505,0.29,0.0,0.71,0.8765259526938238,ok
D5_max_coverage_union,prevalence_dummy,alex_pbe_native,300,300,36802,93,0.31,0.007637976346911958,0.31,0.0,0.69,0.9369760183968462,ok
D5_max_coverage_union,prevalence_dummy,alex_pbe_native,500,500,36802,193,0.386,0.015850854139290407,0.386,0.0,0.614,1.1666862680683312,ok
D5_max_coverage_union,prevalence_dummy,alex_pbe_native,1000,1000,36802,378,0.378,0.03104467805519054,0.378,0.0,0.622,1.1425062417871221,ok
D5_max_coverage_union,prevalence_dummy,alex_pbe_native,5000,5000,36802,1829,0.3658,0.15021353482260183,0.3658,0.0,0.6342,1.1056317017082786,ok
D5_max_coverage_union,prevalence_dummy,alex_pbe_native,10000,10000,36802,3085,0.3085,0.2533672798948752,0.3085,0.0,0.6915,0.9324422634691195,ok
D5_max_coverage_union,prevalence_dummy,common_pool,100,100,31873,53,0.53,0.003214848962756278,0.53,0.0,0.47,1.0246688098993086,ok
D5_max_coverage_union,prevalence_dummy,common_pool,300,300,31873,151,0.5033333333333333,0.009159286667475433,0.5033333333333333,0.0,0.4966666666666667,0.9731131465081483,ok
D5_max_coverage_union,prevalence_dummy,common_pool,500,500,31873,275,0.55,0.01668082008977314,0.55,0.0,0.44999999999999996,1.0633355574426788,ok
D5_max_coverage_union,prevalence_dummy,common_pool,1000,1000,31873,434,0.434,0.026325366978041977,0.434,0.0,0.5660000000000001,0.8390684216911319,ok
D5_max_coverage_union,prevalence_dummy,common_pool,5000,5000,31873,2526,0.5052,0.1532209147155162,0.5052,0.0,0.4948,0.9767220429455296,ok
D5_max_coverage_union,prevalence_dummy,common_pool,10000,10000,31873,5112,0.5112,0.3100812810869829,0.5112,0.0,0.4888,0.9883220672085405,ok
D5_max_coverage_union,prevalence_dummy,source_union,100,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,prevalence_dummy,source_union,300,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,prevalence_dummy,source_union,500,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,prevalence_dummy,source_union,1000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,prevalence_dummy,source_union,5000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,prevalence_dummy,source_union,10000,0,0,0,,,,,,,not_evaluable_full_source_union_incomplete
D5_max_coverage_union,prevalence_dummy,consensus,100,100,24615,41,0.41,0.004321703383577527,0.41,0.0,0.5900000000000001,1.0637872878676082,ok
D5_max_coverage_union,prevalence_dummy,consensus,300,300,24615,129,0.43,0.013597554548329293,0.43,0.0,0.5700000000000001,1.1156793506904186,ok
D5_max_coverage_union,prevalence_dummy,consensus,500,500,24615,198,0.396,0.020870665120691474,0.396,0.0,0.604,1.0274628438916413,ok
D5_max_coverage_union,prevalence_dummy,consensus,1000,1000,24615,311,0.311,0.03278170127542954,0.311,0.0,0.6890000000000001,0.806921576894698,ok
D5_max_coverage_union,prevalence_dummy,consensus,5000,5000,24615,1972,0.3944,0.2078633920101191,0.3944,0.0,0.6056,1.0233114788658164,ok
D5_max_coverage_union,prevalence_dummy,consensus,10000,10000,24615,3360,0.336,0.3541688626541583,0.336,0.0,0.6639999999999999,0.8717866554232108,ok
D5_max_coverage_union,prevalence_dummy,uncertain,100,100,36802,31,0.31,0.0025436941002707804,0.31,0.31,0.69,0.9361303027816525,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,prevalence_dummy,uncertain,300,300,36802,81,0.27,0.006646426520062362,0.27,0.27,0.73,0.8153392959711168,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,prevalence_dummy,uncertain,500,500,36802,141,0.282,0.01156970542381226,0.282,0.282,0.718,0.8515765980142774,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,prevalence_dummy,uncertain,1000,1000,36802,257,0.257,0.021088044637728728,0.257,0.257,0.743,0.7760822187576926,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,prevalence_dummy,uncertain,5000,5000,36802,1360,0.272,0.11159432181833101,0.272,0.272,0.728,0.8213788463116436,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,prevalence_dummy,uncertain,10000,10000,36802,3243,0.3243,0.26610322474768194,0.3243,0.3243,0.6757,0.979313087716419,uncertainty_indicator_not_primary_stability_metric
D5_max_coverage_union,prevalence_dummy,audit_view,100,100,36802,25,0.25,0.002635184989986297,0.25,0.31,0.75,0.969800780014757,ok
D5_max_coverage_union,prevalence_dummy,audit_view,300,300,36802,82,0.2733333333333333,0.008643406767155054,0.2733333333333333,0.27,0.7266666666666667,1.060315519482801,ok
D5_max_coverage_union,prevalence_dummy,audit_view,500,500,36802,161,0.322,0.016970591335511754,0.322,0.282,0.6779999999999999,1.249103404659007,ok
D5_max_coverage_union,prevalence_dummy,audit_view,1000,1000,36802,310,0.31,0.032676293875830084,0.31,0.257,0.69,1.2025529672182986,ok
D5_max_coverage_union,prevalence_dummy,audit_view,5000,5000,36802,1441,0.2882,0.15189206282281015,0.2882,0.272,0.7118,1.1179863392010119,ok
D5_max_coverage_union,prevalence_dummy,audit_view,10000,10000,36802,2356,0.2356,0.24833983345630864,0.2356,0.3243,0.7644,0.913940255085907,ok
D5_max_coverage_union,random_baseline,mp_native,100,100,36802,40,0.4,0.002660635891978183,0.4,0.0,0.6,0.9791672209658109,ok
D5_max_coverage_union,random_baseline,mp_native,300,300,36802,114,0.38,0.007582812292137821,0.38,0.0,0.62,0.9302088599175203,ok
D5_max_coverage_union,random_baseline,mp_native,500,500,36802,191,0.382,0.012704536384195823,0.382,0.0,0.618,0.9351046960223494,ok
