threshold_meV_per_atom,model_name,coordinate_endpoint,support_n,positive_n,positive_rate_pi,random_expected_hits,excess_hits_over_random,enrichment,K,boundary_score,strictly_before_boundary_n,strictly_before_boundary_positive_n,boundary_tie_n,boundary_tie_positive_n,selected_from_boundary_n,expected_stable_hits,expected_stable_yield,tie_interval_low_hits,tie_interval_high_hits,tie_interval_low_yield,tie_interval_high_yield,best_worst_low_hits,best_worst_high_hits,best_worst_low_yield,best_worst_high_yield,tie_interval_level,tie_decimals
25,MACE-MP,alex_pbe_source_coordinate,36650,23054,0.6290313778990451,629.0313778990451,214.96862210095492,1.3417454671640494,1000,0.293626475334,999,843,1,1,1,844.0,0.844,844,844,0.844,0.844,844,844,0.844,0.844,0.95,12
25,MACE-MP,alex_pbe_source_coordinate,36650,23054,0.6290313778990451,3145.156889495225,1336.8431105047748,1.425048147826841,5000,0.097941322327,4999,4481,1,1,1,4482.0,0.8964,4482,4482,0.8964,0.8964,4482,4482,0.8964,0.8964,0.95,12
25,MACE-MP,mp_matched_pool_coordinate,36650,25067,0.683956343792633,68.3956343792633,31.6043656207367,1.4620816212550365,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
25,MACE-MP,mp_matched_pool_coordinate,36650,25067,0.683956343792633,205.1869031377899,92.8130968622101,1.4523344104466696,300,0.874098658562,299,297,1,1,1,298.0,0.9933333333333333,298,298,0.9933333333333333,0.9933333333333333,298,298,0.9933333333333333,0.9933333333333333,0.95,12
25,MACE-MP,mp_matched_pool_coordinate,36650,25067,0.683956343792633,341.9781718963165,155.0218281036835,1.4533091315275062,500,0.53250863817,499,496,1,1,1,497.0,0.994,497,497,0.994,0.994,497,497,0.994,0.994,0.95,12
25,MACE-MP,mp_matched_pool_coordinate,36650,25067,0.683956343792633,683.956343792633,307.043656207367,1.4489228866637411,1000,0.293626475334,999,990,1,1,1,991.0,0.991,991,991,0.991,0.991,991,991,0.991,0.991,0.95,12
25,MACE-MP,mp_matched_pool_coordinate,36650,25067,0.683956343792633,3419.781718963165,1492.218281036835,1.4363489847209479,5000,0.097941322327,4999,4911,1,1,1,4912.0,0.9824,4912,4912,0.9824,0.9824,4912,4912,0.9824,0.9824,0.95,12
25,MACE-MP,alex_pbe_matched_pool_coordinate,36650,27615,0.7534788540245566,75.34788540245566,24.65211459754434,1.327177258736194,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
25,MACE-MP,alex_pbe_matched_pool_coordinate,36650,27615,0.7534788540245566,226.04365620736698,73.95634379263302,1.327177258736194,300,0.874098658562,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
25,MACE-MP,alex_pbe_matched_pool_coordinate,36650,27615,0.7534788540245566,376.7394270122783,123.26057298772167,1.327177258736194,500,0.53250863817,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
25,MACE-MP,alex_pbe_matched_pool_coordinate,36650,27615,0.7534788540245566,753.4788540245567,244.52114597544335,1.3245229042187217,1000,0.293626475334,999,997,1,1,1,998.0,0.998,998,998,0.998,0.998,998,998,0.998,0.998,0.95,12
25,MACE-MP,alex_pbe_matched_pool_coordinate,36650,27615,0.7534788540245566,3767.394270122783,1217.605729877217,1.3231957269599854,5000,0.097941322327,4999,4984,1,1,1,4985.0,0.997,4985,4985,0.997,0.997,4985,4985,0.997,0.997,0.95,12
50,MACE-MP,mp_source_coordinate,36650,28804,0.7859208731241474,78.59208731241473,17.407912687585267,1.2214970143035688,100,1.754118760427,99,95,1,1,1,96.0,0.96,96,96,0.96,0.96,96,96,0.96,0.96,0.95,12
50,MACE-MP,mp_source_coordinate,36650,28804,0.7859208731241474,235.77626193724421,37.223738062755785,1.1578773781419247,300,0.874098658562,299,272,1,1,1,273.0,0.91,273,273,0.91,0.91,273,273,0.91,0.91,0.95,12
50,MACE-MP,mp_source_coordinate,36650,28804,0.7859208731241474,392.9604365620737,66.03956343792629,1.1680565199277877,500,0.53250863817,499,458,1,1,1,459.0,0.918,459,459,0.918,0.918,459,459,0.918,0.918,0.95,12
50,MACE-MP,mp_source_coordinate,36650,28804,0.7859208731241474,785.9208731241474,150.07912687585258,1.1909595889459796,1000,0.293626475334,999,935,1,1,1,936.0,0.936,936,936,0.936,0.936,936,936,0.936,0.936,0.95,12
50,MACE-MP,mp_source_coordinate,36650,28804,0.7859208731241474,3929.604365620737,862.3956343792629,1.2194611859463964,5000,0.097941322327,4999,4791,1,1,1,4792.0,0.9584,4792,4792,0.9584,0.9584,4792,4792,0.9584,0.9584,0.95,12
50,MACE-MP,alexmp20_source_coordinate,36650,28885,0.788130968622101,78.8130968622101,12.186903137789898,1.1546304310195603,100,1.754118760427,99,90,1,1,1,91.0,0.91,91,91,0.91,0.91,91,91,0.91,0.91,0.95,12
50,MACE-MP,alexmp20_source_coordinate,36650,28885,0.788130968622101,236.43929058663028,23.56070941336972,1.0996480295424385,300,0.874098658562,299,260,1,0,1,260.0,0.8666666666666667,260,260,0.8666666666666667,0.8666666666666667,260,260,0.8666666666666667,0.8666666666666667,0.95,12
50,MACE-MP,alexmp20_source_coordinate,36650,28885,0.788130968622101,394.0654843110505,41.93451568894949,1.1064150943396227,500,0.53250863817,499,435,1,1,1,436.0,0.872,436,436,0.872,0.872,436,436,0.872,0.872,0.95,12
50,MACE-MP,alexmp20_source_coordinate,36650,28885,0.788130968622101,788.130968622101,115.86903137789898,1.147017483122728,1000,0.293626475334,999,903,1,1,1,904.0,0.904,904,904,0.904,0.904,904,904,0.904,0.904,0.95,12
50,MACE-MP,alexmp20_source_coordinate,36650,28885,0.788130968622101,3940.6548431105048,815.3451568894952,1.2069060065778086,5000,0.097941322327,4999,4755,1,1,1,4756.0,0.9512,4756,4756,0.9512,0.9512,4756,4756,0.9512,0.9512,0.95,12
50,MACE-MP,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,78.59208731241473,12.407912687585267,1.1578773781419247,100,1.754118760427,99,90,1,1,1,91.0,0.91,91,91,0.91,0.91,91,91,0.91,0.91,0.95,12
50,MACE-MP,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,235.77626193724421,21.223738062755785,1.0900164329028375,300,0.874098658562,299,256,1,1,1,257.0,0.8566666666666667,257,257,0.8566666666666667,0.8566666666666667,257,257,0.8566666666666667,0.8566666666666667,0.95,12
50,MACE-MP,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,392.9604365620737,43.03956343792629,1.109526454659075,500,0.53250863817,499,435,1,1,1,436.0,0.872,436,436,0.872,0.872,436,436,0.872,0.872,0.95,12
50,MACE-MP,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,785.9208731241474,119.07912687585258,1.1515154145257602,1000,0.293626475334,999,904,1,1,1,905.0,0.905,905,905,0.905,0.905,905,905,0.905,0.905,0.95,12
50,MACE-MP,alex_pbe_source_coordinate,36650,28804,0.7859208731241474,3929.604365620737,820.3956343792629,1.20877308707124,5000,0.097941322327,4999,4749,1,1,1,4750.0,0.95,4750,4750,0.95,0.95,4750,4750,0.95,0.95,0.95,12
50,MACE-MP,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,81.05593451568896,18.94406548431104,1.233715959201535,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
50,MACE-MP,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,243.16780354706685,56.83219645293315,1.233715959201535,300,0.874098658562,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
50,MACE-MP,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,405.2796725784448,94.72032742155523,1.233715959201535,500,0.53250863817,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
50,MACE-MP,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,810.5593451568895,184.44065484311045,1.2275473794055272,1000,0.293626475334,999,994,1,1,1,995.0,0.995,995,995,0.995,0.995,995,995,0.995,0.995,0.95,12
50,MACE-MP,mp_matched_pool_coordinate,36650,29707,0.8105593451568895,4052.7967257844475,892.2032742155525,1.220145083650318,5000,0.097941322327,4999,4944,1,1,1,4945.0,0.989,4945,4945,0.989,0.989,4945,4945,0.989,0.989,0.95,12
50,MACE-MP,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,86.44201909959072,13.557980900409277,1.1568447965657649,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
50,MACE-MP,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,259.3260572987722,40.673942701227816,1.1568447965657649,300,0.874098658562,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
50,MACE-MP,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,432.21009549795366,67.78990450204634,1.1568447965657649,500,0.53250863817,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
50,MACE-MP,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,864.4201909959073,133.57980900409268,1.1545311069726334,1000,0.293626475334,999,997,1,1,1,998.0,0.998,998,998,0.998,0.998,998,998,0.998,0.998,0.95,12
50,MACE-MP,alex_pbe_matched_pool_coordinate,36650,31681,0.8644201909959073,4322.100954979536,667.8990450204637,1.1545311069726334,5000,0.097941322327,4999,4989,1,1,1,4990.0,0.998,4990,4990,0.998,0.998,4990,4990,0.998,0.998,0.95,12
100,MACE-MP,mp_source_coordinate,36650,35843,0.977980900409277,97.7980900409277,0.20190995907229592,1.0020645593281812,100,1.754118760427,99,97,1,1,1,98.0,0.98,98,98,0.98,0.98,98,98,0.98,0.98,0.95,12
100,MACE-MP,mp_source_coordinate,36650,35843,0.977980900409277,293.3942701227831,-6.394270122783098,0.9782058793441769,300,0.874098658562,299,286,1,1,1,287.0,0.9566666666666667,287,287,0.9566666666666667,0.9566666666666667,287,287,0.9566666666666667,0.9566666666666667,0.95,12
100,MACE-MP,mp_source_coordinate,36650,35843,0.977980900409277,488.9904502046385,-1.9904502046384778,0.9959294701894372,500,0.53250863817,499,486,1,1,1,487.0,0.974,487,487,0.974,0.974,487,487,0.974,0.974,0.95,12
100,MACE-MP,mp_source_coordinate,36650,35843,0.977980900409277,977.980900409277,7.0190995907230445,1.0071771336104678,1000,0.293626475334,999,984,1,1,1,985.0,0.985,985,985,0.985,0.985,985,985,0.985,0.985,0.95,12
100,MACE-MP,mp_source_coordinate,36650,35843,0.977980900409277,4889.904502046385,62.09549795361545,1.0126987138353374,5000,0.097941322327,4999,4951,1,1,1,4952.0,0.9904,4952,4952,0.9904,0.9904,4952,4952,0.9904,0.9904,0.95,12
100,MACE-MP,alexmp20_source_coordinate,36650,36650,1.0,100.0,0.0,1.0,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
100,MACE-MP,alexmp20_source_coordinate,36650,36650,1.0,300.0,0.0,1.0,300,0.874098658562,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
100,MACE-MP,alexmp20_source_coordinate,36650,36650,1.0,500.0,0.0,1.0,500,0.53250863817,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
100,MACE-MP,alexmp20_source_coordinate,36650,36650,1.0,1000.0,0.0,1.0,1000,0.293626475334,999,999,1,1,1,1000.0,1.0,1000,1000,1.0,1.0,1000,1000,1.0,1.0,0.95,12
100,MACE-MP,alexmp20_source_coordinate,36650,36650,1.0,5000.0,0.0,1.0,5000,0.097941322327,4999,4999,1,1,1,5000.0,1.0,5000,5000,1.0,1.0,5000,5000,1.0,1.0,0.95,12
100,MACE-MP,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,97.49795361527967,1.5020463847203303,1.0154059272940978,100,1.754118760427,99,98,1,1,1,99.0,0.99,99,99,0.99,0.99,99,99,0.99,0.99,0.95,12
100,MACE-MP,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,292.49386084583904,0.5061391541609623,1.0017304265898002,300,0.874098658562,299,292,1,1,1,293.0,0.9766666666666667,293,293,0.9766666666666667,0.9766666666666667,293,293,0.9766666666666667,0.9766666666666667,0.95,12
100,MACE-MP,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,487.4897680763984,2.510231923601623,1.0051493017658746,500,0.53250863817,499,489,1,1,1,490.0,0.98,490,490,0.98,0.98,490,490,0.98,0.98,0.95,12
100,MACE-MP,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,974.9795361527968,12.020463847203246,1.012328939635631,1000,0.293626475334,999,986,1,1,1,987.0,0.987,987,987,0.987,0.987,987,987,0.987,0.987,0.95,12
100,MACE-MP,alex_pbe_source_coordinate,36650,35733,0.9749795361527968,4874.897680763984,90.10231923601623,1.0184829149525647,5000,0.097941322327,4999,4964,1,1,1,4965.0,0.993,4965,4965,0.993,0.993,4965,4965,0.993,0.993,0.95,12
100,MACE-MP,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,97.57435197817189,2.42564802182811,1.0248594837951959,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
100,MACE-MP,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,292.7230559345157,7.276944065484315,1.0248594837951959,300,0.874098658562,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
100,MACE-MP,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,487.87175989085944,12.128240109140563,1.0248594837951959,500,0.53250863817,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
100,MACE-MP,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,975.7435197817189,22.256480218281126,1.0228097648276055,1000,0.293626475334,999,997,1,1,1,998.0,0.998,998,998,0.998,0.998,998,998,0.998,0.998,0.95,12
100,MACE-MP,mp_matched_pool_coordinate,36650,35761,0.9757435197817189,4878.7175989085945,92.28240109140552,1.0189152987891839,5000,0.097941322327,4999,4970,1,1,1,4971.0,0.9942,4971,4971,0.9942,0.9942,4971,4971,0.9942,0.9942,0.95,12
100,MACE-MP,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,98.8512960436562,1.1487039563437946,1.0116205249937895,100,1.754118760427,99,99,1,1,1,100.0,1.0,100,100,1.0,1.0,100,100,1.0,1.0,0.95,12
100,MACE-MP,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,296.55388813096863,3.4461118690313697,1.0116205249937895,300,0.874098658562,299,299,1,1,1,300.0,1.0,300,300,1.0,1.0,300,300,1.0,1.0,0.95,12
100,MACE-MP,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,494.25648021828107,5.7435197817189305,1.0116205249937895,500,0.53250863817,499,499,1,1,1,500.0,1.0,500,500,1.0,1.0,500,500,1.0,1.0,0.95,12
100,MACE-MP,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,988.5129604365621,11.487039563437861,1.0116205249937895,1000,0.293626475334,999,999,1,1,1,1000.0,1.0,1000,1000,1.0,1.0,1000,1000,1.0,1.0,0.95,12
100,MACE-MP,alex_pbe_matched_pool_coordinate,36650,36229,0.9885129604365621,4942.56480218281,54.435197817189874,1.0110135526787931,5000,0.097941322327,4999,4996,1,1,1,4997.0,0.9994,4997,4997,0.9994,0.9994,4997,4997,0.9994,0.9994,0.95,12
