threshold_meV_per_atom,K,coordinate_endpoint,model_name,point_stable_hits,point_stable_yield,point_winner,point_winner_models_json,point_first_second_margin_hits,bootstrap_winner_frequency,mp_selected_models_json,point_mp_selection_regret_min_hits,point_mp_selection_regret_max_hits,bootstrap_regret_min_median_hits,bootstrap_regret_min_ci_low_95_hits,bootstrap_regret_min_ci_high_95_hits,bootstrap_regret_max_median_hits,bootstrap_regret_max_ci_low_95_hits,bootstrap_regret_max_ci_high_95_hits,positive_regret_frequency,boundary_tie_n,strictly_before_boundary_n,tie_interval_low_hits,tie_interval_high_hits,first_second_margin_ci_low_95_hits,first_second_margin_median_hits,first_second_margin_ci_high_95_hits
25,5000,alex_pbe_source_coordinate,MACE-MP,4482.0,0.8964,True,"[""MACE-MP""]",82.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4999,4482,4482,43.0,73.0,100.0
25,5000,alexmp20_source_coordinate,ALIGNN-FF,4057.0,0.8114,False,"[""MACE-MP""]",85.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4999,4057,4057,56.0,83.0,107.0
25,5000,alexmp20_source_coordinate,CHGNet,4429.0,0.8858,False,"[""MACE-MP""]",85.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4999,4429,4429,56.0,83.0,107.0
25,5000,alexmp20_source_coordinate,M3GNet,4409.0,0.8818,False,"[""MACE-MP""]",85.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4999,4409,4409,56.0,83.0,107.0
25,5000,alexmp20_source_coordinate,MACE-MP,4514.0,0.9028,True,"[""MACE-MP""]",85.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4999,4514,4514,56.0,83.0,107.0
25,5000,mp_matched_pool_coordinate,ALIGNN-FF,4588.0,0.9176,False,"[""CHGNet""]",7.0,0.0,"[""MACE-MP""]",7.0,7.0,7.5,0.0,26.0,7.5,0.0,26.0,0.805,1,4999,4588,4588,0.0,8.0,26.0
25,5000,mp_matched_pool_coordinate,CHGNet,4919.0,0.9838,True,"[""CHGNet""]",7.0,0.832,"[""MACE-MP""]",7.0,7.0,7.5,0.0,26.0,7.5,0.0,26.0,0.805,1,4999,4919,4919,0.0,8.0,26.0
25,5000,mp_matched_pool_coordinate,M3GNet,4852.0,0.9704,False,"[""CHGNet""]",7.0,0.0,"[""MACE-MP""]",7.0,7.0,7.5,0.0,26.0,7.5,0.0,26.0,0.805,1,4999,4852,4852,0.0,8.0,26.0
25,5000,mp_matched_pool_coordinate,MACE-MP,4912.0,0.9824,False,"[""CHGNet""]",7.0,0.195,"[""MACE-MP""]",7.0,7.0,7.5,0.0,26.0,7.5,0.0,26.0,0.805,1,4999,4912,4912,0.0,8.0,26.0
25,5000,mp_source_coordinate,ALIGNN-FF,4239.0,0.8478,False,"[""MACE-MP""]",46.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4999,4239,4239,21.0,44.0,67.0
25,5000,mp_source_coordinate,CHGNet,4589.0,0.9178,False,"[""MACE-MP""]",46.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4999,4589,4589,21.0,44.0,67.0
25,5000,mp_source_coordinate,M3GNet,4570.0,0.914,False,"[""MACE-MP""]",46.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4999,4570,4570,21.0,44.0,67.0
25,5000,mp_source_coordinate,MACE-MP,4635.0,0.927,True,"[""MACE-MP""]",46.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4999,4635,4635,21.0,44.0,67.0
50,100,alex_pbe_matched_pool_coordinate,ALIGNN-FF,100.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,100,100,0.0,0.0,0.0
50,100,alex_pbe_matched_pool_coordinate,CHGNet,100.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,100,100,0.0,0.0,0.0
50,100,alex_pbe_matched_pool_coordinate,M3GNet,100.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,100,100,0.0,0.0,0.0
50,100,alex_pbe_matched_pool_coordinate,MACE-MP,100.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,100,100,0.0,0.0,0.0
50,100,alex_pbe_source_coordinate,ALIGNN-FF,90.0,0.9,False,"[""MACE-MP""]",1.0,0.389,"[""MACE-MP""]",0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.499,1,99,90,90,0.0,1.0,3.0
50,100,alex_pbe_source_coordinate,CHGNet,90.0,0.9,False,"[""MACE-MP""]",1.0,0.302,"[""MACE-MP""]",0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.499,1,99,90,90,0.0,1.0,3.0
50,100,alex_pbe_source_coordinate,M3GNet,90.0,0.9,False,"[""MACE-MP""]",1.0,0.338,"[""MACE-MP""]",0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.499,1,99,90,90,0.0,1.0,3.0
50,100,alex_pbe_source_coordinate,MACE-MP,91.0,0.91,True,"[""MACE-MP""]",1.0,0.594,"[""MACE-MP""]",0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.499,1,99,91,91,0.0,1.0,3.0
50,100,alexmp20_source_coordinate,ALIGNN-FF,91.0,0.91,True,"[""ALIGNN-FF"", ""MACE-MP""]",0.0,0.554,"[""MACE-MP""]",0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.546,1,99,91,91,0.0,1.0,3.0
50,100,alexmp20_source_coordinate,CHGNet,90.0,0.9,False,"[""ALIGNN-FF"", ""MACE-MP""]",0.0,0.316,"[""MACE-MP""]",0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.546,1,99,90,90,0.0,1.0,3.0
50,100,alexmp20_source_coordinate,M3GNet,90.0,0.9,False,"[""ALIGNN-FF"", ""MACE-MP""]",0.0,0.294,"[""MACE-MP""]",0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.546,1,99,90,90,0.0,1.0,3.0
50,100,alexmp20_source_coordinate,MACE-MP,91.0,0.91,True,"[""ALIGNN-FF"", ""MACE-MP""]",0.0,0.505,"[""MACE-MP""]",0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.546,1,99,91,91,0.0,1.0,3.0
50,100,mp_matched_pool_coordinate,ALIGNN-FF,100.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,100,100,0.0,0.0,0.0
50,100,mp_matched_pool_coordinate,CHGNet,100.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,100,100,0.0,0.0,0.0
50,100,mp_matched_pool_coordinate,M3GNet,100.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,100,100,0.0,0.0,0.0
50,100,mp_matched_pool_coordinate,MACE-MP,100.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,100,100,0.0,0.0,0.0
50,100,mp_source_coordinate,ALIGNN-FF,95.0,0.95,False,"[""MACE-MP""]",1.0,0.272,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,95,95,0.0,1.0,4.0
50,100,mp_source_coordinate,CHGNet,95.0,0.95,False,"[""MACE-MP""]",1.0,0.441,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,95,95,0.0,1.0,4.0
50,100,mp_source_coordinate,M3GNet,95.0,0.95,False,"[""MACE-MP""]",1.0,0.464,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,95,95,0.0,1.0,4.0
50,100,mp_source_coordinate,MACE-MP,96.0,0.96,True,"[""MACE-MP""]",1.0,0.803,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,96,96,0.0,1.0,4.0
50,300,alex_pbe_matched_pool_coordinate,ALIGNN-FF,300.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,300,300,0.0,0.0,0.0
50,300,alex_pbe_matched_pool_coordinate,CHGNet,300.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,300,300,0.0,0.0,0.0
50,300,alex_pbe_matched_pool_coordinate,M3GNet,300.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,300,300,0.0,0.0,0.0
50,300,alex_pbe_matched_pool_coordinate,MACE-MP,300.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,300,300,0.0,0.0,0.0
50,300,alex_pbe_source_coordinate,ALIGNN-FF,255.0,0.85,False,"[""M3GNet""]",4.0,0.029,"[""M3GNet""]",0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.201,1,299,255,255,0.0,3.0,8.0
50,300,alex_pbe_source_coordinate,CHGNet,257.0,0.8566666666666667,False,"[""M3GNet""]",4.0,0.063,"[""M3GNet""]",0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.201,1,299,257,257,0.0,3.0,8.0
50,300,alex_pbe_source_coordinate,M3GNet,261.0,0.87,True,"[""M3GNet""]",4.0,0.906,"[""M3GNet""]",0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.201,1,299,261,261,0.0,3.0,8.0
50,300,alex_pbe_source_coordinate,MACE-MP,257.0,0.8566666666666667,False,"[""M3GNet""]",4.0,0.101,"[""M3GNet""]",0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.201,1,299,257,257,0.0,3.0,8.0
50,300,alexmp20_source_coordinate,ALIGNN-FF,257.0,0.8566666666666667,False,"[""M3GNet""]",3.0,0.018,"[""M3GNet""]",0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.274,1,299,257,257,0.0,2.0,7.0
50,300,alexmp20_source_coordinate,CHGNet,259.0,0.8633333333333333,False,"[""M3GNet""]",3.0,0.078,"[""M3GNet""]",0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.274,1,299,259,259,0.0,2.0,7.0
50,300,alexmp20_source_coordinate,M3GNet,263.0,0.8766666666666667,True,"[""M3GNet""]",3.0,0.832,"[""M3GNet""]",0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.274,1,299,263,263,0.0,2.0,7.0
50,300,alexmp20_source_coordinate,MACE-MP,260.0,0.8666666666666667,False,"[""M3GNet""]",3.0,0.198,"[""M3GNet""]",0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.274,1,299,260,260,0.0,2.0,7.0
50,300,mp_matched_pool_coordinate,ALIGNN-FF,300.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,300,300,0.0,0.0,0.0
50,300,mp_matched_pool_coordinate,CHGNet,300.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,300,300,0.0,0.0,0.0
50,300,mp_matched_pool_coordinate,M3GNet,300.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,300,300,0.0,0.0,0.0
50,300,mp_matched_pool_coordinate,MACE-MP,300.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,300,300,0.0,0.0,0.0
50,300,mp_source_coordinate,ALIGNN-FF,274.0,0.9133333333333332,False,"[""M3GNet""]",3.0,0.159,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,274,274,0.0,2.0,6.0
50,300,mp_source_coordinate,CHGNet,274.0,0.9133333333333332,False,"[""M3GNet""]",3.0,0.075,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,274,274,0.0,2.0,6.0
50,300,mp_source_coordinate,M3GNet,277.0,0.9233333333333332,True,"[""M3GNet""]",3.0,0.865,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,277,277,0.0,2.0,6.0
50,300,mp_source_coordinate,MACE-MP,273.0,0.91,False,"[""M3GNet""]",3.0,0.054,"[""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,273,273,0.0,2.0,6.0
50,500,alex_pbe_matched_pool_coordinate,ALIGNN-FF,500.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,499,500,500,0.0,0.0,0.0
50,500,alex_pbe_matched_pool_coordinate,CHGNet,500.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,499,500,500,0.0,0.0,0.0
50,500,alex_pbe_matched_pool_coordinate,M3GNet,500.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,499,500,500,0.0,0.0,0.0
50,500,alex_pbe_matched_pool_coordinate,MACE-MP,500.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,499,500,500,0.0,0.0,0.0
50,500,alex_pbe_source_coordinate,ALIGNN-FF,430.0,0.86,False,"[""M3GNet""]",4.0,0.003,"[""CHGNet"", ""M3GNet""]",0.0,4.0,0.0,0.0,12.0,2.0,0.0,14.0,0.592,1,499,430,430,0.0,3.0,8.0
50,500,alex_pbe_source_coordinate,CHGNet,438.0,0.876,False,"[""M3GNet""]",4.0,0.045,"[""CHGNet"", ""M3GNet""]",0.0,4.0,0.0,0.0,12.0,2.0,0.0,14.0,0.592,1,499,438,438,0.0,3.0,8.0
50,500,alex_pbe_source_coordinate,M3GNet,442.0,0.884,True,"[""M3GNet""]",4.0,0.962,"[""CHGNet"", ""M3GNet""]",0.0,4.0,0.0,0.0,12.0,2.0,0.0,14.0,0.592,1,499,442,442,0.0,3.0,8.0
50,500,alex_pbe_source_coordinate,MACE-MP,436.0,0.872,False,"[""M3GNet""]",4.0,0.048,"[""CHGNet"", ""M3GNet""]",0.0,4.0,0.0,0.0,12.0,2.0,0.0,14.0,0.592,1,499,436,436,0.0,3.0,8.0
50,500,alexmp20_source_coordinate,ALIGNN-FF,436.0,0.872,False,"[""CHGNet""]",1.0,0.176,"[""CHGNet"", ""M3GNet""]",0.0,1.0,0.0,0.0,5.0,1.0,0.0,6.0,0.53,1,499,436,436,0.0,1.0,5.0
50,500,alexmp20_source_coordinate,CHGNet,439.0,0.878,True,"[""CHGNet""]",1.0,0.344,"[""CHGNet"", ""M3GNet""]",0.0,1.0,0.0,0.0,5.0,1.0,0.0,6.0,0.53,1,499,439,439,0.0,1.0,5.0
50,500,alexmp20_source_coordinate,M3GNet,438.0,0.876,False,"[""CHGNet""]",1.0,0.431,"[""CHGNet"", ""M3GNet""]",0.0,1.0,0.0,0.0,5.0,1.0,0.0,6.0,0.53,1,499,438,438,0.0,1.0,5.0
50,500,alexmp20_source_coordinate,MACE-MP,436.0,0.872,False,"[""CHGNet""]",1.0,0.303,"[""CHGNet"", ""M3GNet""]",0.0,1.0,0.0,0.0,5.0,1.0,0.0,6.0,0.53,1,499,436,436,0.0,1.0,5.0
50,500,mp_matched_pool_coordinate,ALIGNN-FF,500.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,1,499,500,500,0.0,0.0,0.0
50,500,mp_matched_pool_coordinate,CHGNet,500.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,1.0,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,1,499,500,500,0.0,0.0,0.0
50,500,mp_matched_pool_coordinate,M3GNet,500.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,0.965,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,1,499,500,500,0.0,0.0,0.0
50,500,mp_matched_pool_coordinate,MACE-MP,500.0,1.0,True,"[""ALIGNN-FF"", ""CHGNet"", ""M3GNet"", ""MACE-MP""]",0.0,0.985,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,1,499,500,500,0.0,0.0,0.0
50,500,mp_source_coordinate,ALIGNN-FF,461.0,0.922,False,"[""CHGNet"", ""M3GNet""]",0.0,0.27,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,499,461,461,0.0,1.0,4.0
50,500,mp_source_coordinate,CHGNet,463.0,0.926,True,"[""CHGNet"", ""M3GNet""]",0.0,0.411,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,499,463,463,0.0,1.0,4.0
50,500,mp_source_coordinate,M3GNet,463.0,0.926,True,"[""CHGNet"", ""M3GNet""]",0.0,0.647,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,499,463,463,0.0,1.0,4.0
50,500,mp_source_coordinate,MACE-MP,459.0,0.918,False,"[""CHGNet"", ""M3GNet""]",0.0,0.04,"[""CHGNet"", ""M3GNet""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,499,459,459,0.0,1.0,4.0
50,1000,alex_pbe_matched_pool_coordinate,ALIGNN-FF,993.0,0.993,False,"[""CHGNet"", ""M3GNet""]",0.0,0.004,"[""MACE-MP""]",2.0,2.0,0.0,0.0,4.0,1.0,0.0,5.0,0.574,1,999,993,993,0.0,0.0,0.0
50,1000,alex_pbe_matched_pool_coordinate,CHGNet,1000.0,1.0,True,"[""CHGNet"", ""M3GNet""]",0.0,0.997,"[""MACE-MP""]",2.0,2.0,0.0,0.0,4.0,1.0,0.0,5.0,0.574,1,999,1000,1000,0.0,0.0,0.0
50,1000,alex_pbe_matched_pool_coordinate,M3GNet,1000.0,1.0,True,"[""CHGNet"", ""M3GNet""]",0.0,0.991,"[""MACE-MP""]",2.0,2.0,0.0,0.0,4.0,1.0,0.0,5.0,0.574,1,999,1000,1000,0.0,0.0,0.0
50,1000,alex_pbe_matched_pool_coordinate,MACE-MP,998.0,0.998,False,"[""CHGNet"", ""M3GNet""]",0.0,0.153,"[""MACE-MP""]",2.0,2.0,0.0,0.0,4.0,1.0,0.0,5.0,0.574,1,999,998,998,0.0,0.0,0.0
50,1000,alex_pbe_source_coordinate,ALIGNN-FF,871.0,0.871,False,"[""MACE-MP""]",2.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.318,1,999,871,871,0.0,3.0,9.0
50,1000,alex_pbe_source_coordinate,CHGNet,895.0,0.895,False,"[""MACE-MP""]",2.0,0.001,"[""MACE-MP""]",0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.318,1,999,895,895,0.0,3.0,9.0
50,1000,alex_pbe_source_coordinate,M3GNet,903.0,0.903,False,"[""MACE-MP""]",2.0,0.332,"[""MACE-MP""]",0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.318,1,999,903,903,0.0,3.0,9.0
50,1000,alex_pbe_source_coordinate,MACE-MP,905.0,0.905,True,"[""MACE-MP""]",2.0,0.755,"[""MACE-MP""]",0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.318,1,999,905,905,0.0,3.0,9.0
50,1000,alexmp20_source_coordinate,ALIGNN-FF,874.0,0.874,False,"[""M3GNet""]",2.0,0.0,"[""MACE-MP""]",2.0,2.0,0.0,0.0,7.0,0.0,0.0,8.0,0.39,1,999,874,874,0.0,3.0,10.0
50,1000,alexmp20_source_coordinate,CHGNet,894.0,0.894,False,"[""M3GNet""]",2.0,0.0,"[""MACE-MP""]",2.0,2.0,0.0,0.0,7.0,0.0,0.0,8.0,0.39,1,999,894,894,0.0,3.0,10.0
50,1000,alexmp20_source_coordinate,M3GNet,906.0,0.906,True,"[""M3GNet""]",2.0,0.616,"[""MACE-MP""]",2.0,2.0,0.0,0.0,7.0,0.0,0.0,8.0,0.39,1,999,906,906,0.0,3.0,10.0
50,1000,alexmp20_source_coordinate,MACE-MP,904.0,0.904,False,"[""M3GNet""]",2.0,0.486,"[""MACE-MP""]",2.0,2.0,0.0,0.0,7.0,0.0,0.0,8.0,0.39,1,999,904,904,0.0,3.0,10.0
50,1000,mp_matched_pool_coordinate,ALIGNN-FF,986.0,0.986,False,"[""CHGNet"", ""M3GNet""]",0.0,0.0,"[""MACE-MP""]",3.0,3.0,1.0,0.0,5.0,1.0,0.0,5.0,0.63,1,999,986,986,0.0,0.0,0.0
50,1000,mp_matched_pool_coordinate,CHGNet,998.0,0.998,True,"[""CHGNet"", ""M3GNet""]",0.0,0.998,"[""MACE-MP""]",3.0,3.0,1.0,0.0,5.0,1.0,0.0,5.0,0.63,1,999,998,998,0.0,0.0,0.0
50,1000,mp_matched_pool_coordinate,M3GNet,998.0,0.998,True,"[""CHGNet"", ""M3GNet""]",0.0,0.99,"[""MACE-MP""]",3.0,3.0,1.0,0.0,5.0,1.0,0.0,5.0,0.63,1,999,998,998,0.0,0.0,0.0
50,1000,mp_matched_pool_coordinate,MACE-MP,995.0,0.995,False,"[""CHGNet"", ""M3GNet""]",0.0,0.077,"[""MACE-MP""]",3.0,3.0,1.0,0.0,5.0,1.0,0.0,5.0,0.63,1,999,995,995,0.0,0.0,0.0
50,1000,mp_source_coordinate,ALIGNN-FF,915.0,0.915,False,"[""MACE-MP""]",1.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,999,915,915,0.0,2.0,7.0
50,1000,mp_source_coordinate,CHGNet,929.0,0.929,False,"[""MACE-MP""]",1.0,0.018,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,999,929,929,0.0,2.0,7.0
50,1000,mp_source_coordinate,M3GNet,935.0,0.935,False,"[""MACE-MP""]",1.0,0.418,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,999,935,935,0.0,2.0,7.0
50,1000,mp_source_coordinate,MACE-MP,936.0,0.936,True,"[""MACE-MP""]",1.0,0.697,"[""MACE-MP""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,999,936,936,0.0,2.0,7.0
50,5000,alex_pbe_matched_pool_coordinate,ALIGNN-FF,4872.0,0.9744,False,"[""MACE-MP""]",1.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.323,1,4999,4872,4872,0.0,2.0,8.0
50,5000,alex_pbe_matched_pool_coordinate,CHGNet,4989.0,0.9978,False,"[""MACE-MP""]",1.0,0.412,"[""MACE-MP""]",0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.323,1,4999,4989,4989,0.0,2.0,8.0
50,5000,alex_pbe_matched_pool_coordinate,M3GNet,4978.0,0.9956,False,"[""MACE-MP""]",1.0,0.005,"[""MACE-MP""]",0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.323,1,4999,4978,4978,0.0,2.0,8.0
50,5000,alex_pbe_matched_pool_coordinate,MACE-MP,4990.0,0.998,True,"[""MACE-MP""]",1.0,0.694,"[""MACE-MP""]",0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.323,1,4999,4990,4990,0.0,2.0,8.0
50,5000,alex_pbe_source_coordinate,ALIGNN-FF,4411.0,0.8822,False,"[""MACE-MP""]",63.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,47.04999999999996,0.0,0.0,54.0,0.055,1,4999,4411,4411,37.0,57.0,76.02499999999998
50,5000,alex_pbe_source_coordinate,CHGNet,4684.0,0.9368,False,"[""MACE-MP""]",63.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,47.04999999999996,0.0,0.0,54.0,0.055,1,4999,4684,4684,37.0,57.0,76.02499999999998
50,5000,alex_pbe_source_coordinate,M3GNet,4687.0,0.9374,False,"[""MACE-MP""]",63.0,0.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,47.04999999999996,0.0,0.0,54.0,0.055,1,4999,4687,4687,37.0,57.0,76.02499999999998
50,5000,alex_pbe_source_coordinate,MACE-MP,4750.0,0.95,True,"[""MACE-MP""]",63.0,1.0,"[""MACE-MP""]",0.0,0.0,0.0,0.0,47.04999999999996,0.0,0.0,54.0,0.055,1,4999,4750,4750,37.0,57.0,76.02499999999998
