sample_role,material_id,formula,chemical_system,native_mp_ehull,native_alex_ehull,native_mp_stable,native_alex_stable,native_discordant,mp_common_composition_ehull,alex_common_composition_ehull,mp_common_composition_stable,alex_common_composition_stable,common_formula_count,mp_competitor_formula_count,alex_competitor_formula_count,mechanism_class,claim_scope
discordant_mechanism_sample,mp-1095544,ScGaPd,Ga-Pd-Sc,0.0,0.0061971116666663,True,False,True,,,,,3,3,84,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1219024,SmGa3Pd,Ga-Pd-Sm,0.0,0.0059843180624952,True,False,True,,,,,5,5,111,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-539,Ga2S3,Ga-S,0.0,0.0005857980000003,True,False,True,,,,,2,2,6,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-27255,Ga2TeS2,Ga-S-Te,0.0,0.0658567909999954,True,False,True,,,,,1,1,19,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-11412,ScGa2,Ga-Sc,0.0,0.0008795489583333,True,False,True,,,,,8,9,18,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1340,Ga2Se3,Ga-Se,0.0,0.0006893420000002,True,False,True,,,,,4,4,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-2371,Ga2Te5,Ga-Te,0.0,0.0023825599999995,True,False,True,,,,,5,5,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1103824,TmGa6,Ga-Tm,0.0,0.0176624089285715,True,False,True,,,,,8,8,18,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-30681,YGa6,Ga-Y,0.025145816071428,0.0,False,True,True,,,,,7,7,14,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1206522,Yb(ZnGa)2,Ga-Yb-Zn,0.0,9.337969230927e-05,True,False,True,,,,,4,4,70,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1215551,YbZnGa,Ga-Yb-Zn,0.0,0.0011345866666658,True,False,True,,,,,4,4,70,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-646399,Gd(NiGe)2,Gd-Ge-Ni,0.8615227669999981,0.0,False,True,True,,,,,1,2,23,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184533,GdHoTl2,Gd-Ho-Tl,0.004715847500001,0.0,False,True,True,,,,,1,1,30,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184732,GdYIr2,Gd-Ir-Y,1.083624357500003,0.0,False,True,True,,,,,1,1,17,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1185230,LaGdTl2,Gd-La-Tl,0.0,0.0065551375000012,True,False,True,,,,,1,1,31,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1222370,LiGdS2,Gd-Li-S,0.057954323125006,0.0,False,True,True,,,,,1,1,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1185386,LiGdTl2,Gd-Li-Tl,0.008104440000003,0.0,False,True,True,,,,,3,3,36,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-567249,GdMg2Ni9,Gd-Mg-Ni,0.451390201874999,0.0,False,True,True,,,,,3,4,29,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865764,YbGdRh2,Gd-Rh-Yb,0.027417399999997,0.0,False,True,True,,,,,1,1,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184716,GdYRu2,Gd-Ru-Y,1.2979035747499998,0.0,False,True,True,,,,,1,1,18,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-608146,Gd2S3,Gd-S,0.142553472500001,0.0,False,True,True,,,,,5,5,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1224549,GdZnSi,Gd-Si-Zn,0.0,0.0066022399999994,True,False,True,,,,,1,1,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184390,Gd2TlZn,Gd-Tl-Zn,0.0,0.0158276524999987,True,False,True,,,,,1,2,23,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-13995,Hg2GeO4,Ge-Hg-O,0.013042309285713,0.0,False,True,True,,,,,0,3,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-505780,Ge7Ir3,Ge-Ir,0.005841246249993,0.0,False,True,True,,,,,5,5,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-14411,K4GeO4,Ge-K-O,0.0,0.0013714716666664,True,False,True,,,,,0,9,8,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-4819,MgGeO3,Ge-Mg-O,0.011727870000003,0.0,False,True,True,,,,,0,4,10,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1222504,Mn12Ge4N3,Ge-Mn-N,0.0,0.0012473184210541,True,False,True,,,,,0,7,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1106201,MnGeO3,Ge-Mn-O,0.012176887999999,0.0,False,True,True,,,,,0,4,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1221898,Mn2GeRu,Ge-Mn-Ru,0.0,0.0063728937500009,True,False,True,,,,,2,2,36,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-541785,GePdS3,Ge-Pd-S,0.0,0.0064561120000004,True,False,True,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-10415,Yb3(GePd)4,Ge-Pd-Yb,0.0,0.0167412245454539,True,False,True,,,,,4,4,54,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1209801,Pr3Ge5,Ge-Pr,0.0,0.0600174258333314,True,False,True,,,,,9,9,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-2102,PrGe,Ge-Pr,0.0,0.0020470575000004,True,False,True,,,,,9,9,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079597,ScGeRh,Ge-Rh-Sc,0.00226760388889,0.0,False,True,True,,,,,4,4,53,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-10212,ScGe2,Ge-Sc,0.019243668333334,0.0,False,True,True,,,,,5,5,11,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-8689,V4GeSe8,Ge-Se-V,0.004304025384622,0.0,False,True,True,,,,,1,1,32,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1216166,Y10(SiGe)3,Ge-Si-Y,0.000997233999999,0.0,False,True,True,,,,,1,1,30,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-569320,Sm3Ge5,Ge-Sm,0.000200594374998,0.0,False,True,True,,,,,9,9,14,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-580126,Sm3Ge5,Ge-Sm,0.0,0.0034763049999995,True,False,True,,,,,9,9,14,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-17593,Ta5Ge3,Ge-Ta,0.0,0.0241115087500016,True,False,True,,,,,3,3,9,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-7558,TaGe2,Ge-Ta,0.025434656666668,0.0,False,True,True,,,,,3,3,9,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-642648,KP(HO)2,H-K-O-P,0.0,0.0418706379861122,True,False,True,,,,,0,22,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-2030372,La(HO)3,H-La-O,0.000273624285717,0.0,False,True,True,,,,,0,3,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-30228,Li4HN,H-Li-N,0.0,0.0277260225,True,False,True,,,,,0,8,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-644136,Li2H2Pt,H-Li-Pt,0.0,0.0068998800000006,True,False,True,,,,,0,3,20,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-27797,Li4H4Rh,H-Li-Rh,0.0,0.0333179166666637,True,False,True,,,,,0,4,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-643697,Rb3MnH5,H-Mn-Rb,0.0,0.0474970769047633,True,False,True,,,,,0,1,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1187172,SrHN,H-N-Sr,0.0,0.0064481299999998,True,False,True,,,,,0,3,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-643260,Na2H4Pd,H-Na-Pd,0.0,0.0068248928571428,True,False,True,,,,,0,3,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1206371,NbH,H-Nb,0.0,0.0686315450000005,True,False,True,,,,,0,3,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-625403,Nd(HO)3,H-Nd-O,0.0,0.0010756921428569,True,False,True,,,,,0,3,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079038,HfSnIr,Hf-Ir-Sn,0.0,0.0199691733333331,True,False,True,,,,,1,1,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1207212,LiHfS2,Hf-Li-S,0.0,0.0462053125000005,True,False,True,,,,,1,1,23,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1188693,Hf5NiSb3,Hf-Ni-Sb,0.003647317499998,0.0,False,True,True,,,,,7,7,52,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-864807,HfZnNi2,Hf-Ni-Zn,0.0,0.0129728684159839,True,False,True,,,,,1,1,74,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865131,Hf2OsRh,Hf-Os-Rh,0.0,0.0187013612500024,True,False,True,,,,,1,1,40,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-15963,HfPRu,Hf-P-Ru,0.0,0.0130196355555565,True,False,True,,,,,1,1,24,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1209778,Pr3HfSb5,Hf-Pr-Sb,0.028966537777769,0.0,False,True,True,,,,,1,1,27,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079810,HfSn2,Hf-Sn,0.001126372555553,0.0,False,True,True,,,,,5,5,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-12884,Hf5Te4,Hf-Te,0.02672030888889,0.0,False,True,True,,,,,7,7,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1009238,Hf2Tl,Hf-Tl,0.0,0.0280729555555554,True,False,True,,,,,4,4,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184869,HoLuHg2,Hg-Ho-Lu,0.0,0.0062147249999999,True,False,True,,,,,1,1,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-23110,NaHg2IO2,Hg-I-Na-O,0.0,0.016291599583333,True,False,True,,,,,0,1,60,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-20132,InHg,Hg-In,0.0,0.0063869966666665,True,False,True,,,,,3,3,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1187276,Tb2InHg,Hg-In-Tb,0.0,0.0086183106249984,True,False,True,,,,,1,1,111,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1212052,In2Hg5Te8,Hg-In-Te,0.0,0.0056119826666685,True,False,True,,,,,4,4,78,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865794,LaYbHg2,Hg-La-Yb,0.029532195000001,0.0,False,True,True,,,,,1,1,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079267,LiHg3,Hg-Li,0.0,0.0205538559375001,True,False,True,,,,,3,3,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1206880,Li2HgO2,Hg-Li-O,0.0,0.0050564040000029,True,False,True,,,,,0,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-862737,LiHgPd2,Hg-Li-Pd,0.0,0.0212898524999998,True,False,True,,,,,3,3,147,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-558802,Hg2MoO4,Hg-Mo-O,0.0,0.0073215896428573,True,False,True,,,,,0,4,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-9228,HgSeO3,Hg-O-Se,0.0,0.0031864099999978,True,False,True,,,,,0,13,8,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-820,HgSe,Hg-Se,0.001414384999996,0.0,False,True,True,,,,,1,1,8,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1105692,Tl2Hg3Se4,Hg-Se-Tl,0.0,0.0001236294444448,True,False,True,,,,,2,2,84,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-864789,Yb2SnHg,Hg-Sn-Yb,0.038425927500014,0.0,False,True,True,,,,,2,2,33,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-36662,Ho(Mo3S4)2,Ho-Mo-S,0.0,0.0160230085277799,True,False,True,,,,,2,2,23,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1078261,Ho2Ni2Sn,Ho-Ni-Sn,0.0,0.0152138860000032,True,False,True,,,,,6,6,73,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1067935,Ho2SbO2,Ho-O-Sb,0.0,0.0114292699999989,True,False,True,,,,,0,9,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1102510,Ho5S7,Ho-S,0.0,0.0031929686574079,True,False,True,,,,,4,4,11,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1217468,TbHo,Ho-Tb,0.0,0.0161993499999999,True,False,True,,,,,3,3,28,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1540,HoTl,Ho-Tl,0.0,0.0089126450000001,True,False,True,,,,,4,4,22,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1187630,YbHoZn2,Ho-Yb-Zn,0.0,0.0011725874999997,True,False,True,,,,,1,1,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1188875,Te6IrI3,I-Ir-Te,0.052871141583332,0.0,False,True,True,,,,,2,2,20,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-768368,K4I2O,I-K-O,0.0,0.0660208900000003,True,False,True,,,,,0,11,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1205548,KSrI3,I-K-Sr,0.0,0.0039265959999985,True,False,True,,,,,2,2,27,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1206265,LaSiI,I-La-Si,0.0,2.366166666600833e-05,True,False,True,,,,,5,5,33,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-543029,La2TeI2,I-La-Te,0.0,0.0534836480000038,True,False,True,,,,,1,1,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-22994,LiIO3,I-Li-O,0.001666735499998,0.0,False,True,True,,,,,0,8,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-569677,Sr2IN,I-N-Sr,0.0,0.0003119224999998,True,False,True,,,,,0,1,5,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-22937,Na4I2O,I-Na-O,0.0,0.0790241414285715,True,False,True,,,,,0,9,6,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-618999,Pr4NiI5,I-Ni-Pr,0.0,0.0009787824999998,True,False,True,,,,,2,2,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-569673,PrI2,I-Pr,0.0,0.032481665833334,True,False,True,,,,,5,5,10,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-863028,SmI3,I-Sm,0.0,0.0248297737499996,True,False,True,,,,,4,4,8,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865353,TmI3,I-Tm,0.0,0.0676583012500002,True,False,True,,,,,2,2,6,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184502,In,In,0.007490013333335,0.0,False,True,True,0.007490013333333,0.0,False,True,1,1,1,energy_or_correction_driven_common_composition,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1223488,KIn5S8,In-K-S,0.000260910803569,0.0,False,True,True,,,,,3,3,43,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079408,Li5In4,In-Li,0.0,0.0072188855555554,True,False,True,,,,,8,8,29,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-862774,LiInPt2,In-Li-Pt,0.0,0.0605532899999996,True,False,True,,,,,4,4,79,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1250,Lu2In,In-Lu,0.0,0.0011078100000005,True,False,True,,,,,7,7,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-22473,NaInSe2,In-Na-Se,0.0,0.0196307100000003,True,False,True,,,,,2,2,57,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079664,Nd2InNi2,In-Nd-Ni,0.0,0.0177260639999996,True,False,True,,,,,11,12,89,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-31330,NdInRh,In-Nd-Rh,0.0,0.002750504722222,True,False,True,,,,,5,5,82,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-19906,Zr2InNi2,In-Ni-Zr,0.0,0.0003832915000003,True,False,True,,,,,4,4,68,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-966800,InP,In-P,0.003933715000002,0.0,False,True,True,,,,,2,2,4,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1078973,Sr(InP)2,In-P-Sr,0.0,0.0002182350000001,True,False,True,,,,,3,3,38,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-22146,In3Pd5,In-Pd,0.0,0.0003030693749996,True,False,True,,,,,7,7,22,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-568880,YInPd2,In-Pd-Y,0.0,0.0005091149999998,True,False,True,,,,,5,5,79,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-22075,In7Pt3,In-Pt,0.015418141999997,0.0,False,True,True,,,,,12,12,22,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-977543,ZrInRh2,In-Rh-Zr,0.0,0.0201607675000001,True,False,True,,,,,2,2,65,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-19795,InS,In-S,0.0,0.0211354887500005,True,False,True,,,,,9,9,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1218117,Ta3(InS3)2,In-S-Ta,0.0,0.0017790572727394,True,False,True,,,,,3,3,36,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-20848,TmIn,In-Tm,0.0,0.0092514249999995,True,False,True,,,,,6,6,20,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1345538,Mg2NiIrO6,Ir-Mg-Ni-O,0.0,0.0731376094999998,True,False,True,,,,,0,1,65,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-866086,MgSiIr2,Ir-Mg-Si,0.0,0.0343306175000002,True,False,True,,,,,4,4,64,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1185621,MgZn2Ir,Ir-Mg-Zn,0.0,0.0060016649999998,True,False,True,,,,,2,2,90,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-864640,Ta2NbIr,Ir-Nb-Ta,0.0,0.0643043304166681,True,False,True,,,,,1,1,49,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1189686,Nd3Ir,Ir-Nd,0.001531630937499,0.0,False,True,True,,,,,8,8,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865529,Ti2NiIr,Ir-Ni-Ti,0.0,0.0267457418750005,True,False,True,,,,,1,1,59,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-974358,Ir3Ru,Ir-Ru,0.0,0.004210862499999,True,False,True,,,,,3,3,19,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1095507,SbIrSe,Ir-Sb-Se,0.0,0.0006582916666655,True,False,True,,,,,1,1,22,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1841,SiIr3,Ir-Si,0.0,0.004266387500003,True,False,True,,,,,9,9,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-571499,TaIr,Ir-Ta,0.0,0.0048283449999999,True,False,True,,,,,3,3,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1584,YbIr2,Ir-Yb,0.0,0.0206763700000003,True,False,True,,,,,4,4,9,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1029347,KPtN,K-N-Pt,0.0,0.0933457808888871,True,False,True,,,,,0,1,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-14175,K3NbO8,K-Nb-O,0.001290267500002,0.0,False,True,True,,,,,0,14,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1866,KO2,K-O,0.0172468975,0.0,False,True,True,,,,,0,4,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-2672,K2O2,K-O,0.0,0.0004885825000009,True,False,True,,,,,0,4,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1223905,K2Ti(TeO4)3,K-O-Te-Ti,0.0,0.0030561388888887,True,False,True,,,,,0,1,30,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-9797,K(SbSe2)2,K-Sb-Se,0.0,0.0024356425000009,True,False,True,,,,,4,4,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-26,La,La,0.0,0.0014906825,True,False,True,0.0,0.0014906825000000623,True,False,1,1,1,energy_or_correction_driven_common_composition,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1104,LaMg,La-Mg,0.005696517500002,0.0,False,True,True,,,,,13,13,26,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-9239,NaLaMgTeO6,La-Mg-Na-O-Te,0.0,0.0011941344999968,True,False,True,,,,,0,1,85,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-19157,LaMnO3,La-Mn-O,0.138132256023808,0.0,False,True,True,,,,,0,30,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-542724,LaNbO4,La-Nb-O,0.0,7.283749999942302e-05,True,False,True,,,,,0,10,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-694873,SrLaNiRuO6,La-Ni-O-Ru-Sr,0.148296129666665,0.0,False,True,True,,,,,0,1,68,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1102069,LaNiP,La-Ni-P,0.0,0.0109617666666661,True,False,True,,,,,6,6,55,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1223188,La3Si3Ni,La-Ni-Si,0.010697497857144,0.0,False,True,True,,,,,10,11,74,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-13534,LaZnNi,La-Ni-Zn,0.0,0.0011812822222223,True,False,True,,,,,9,9,97,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1223,La4Sb3,La-Sb,0.005947330000005,0.0,False,True,True,,,,,5,5,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1681,La3Sn,La-Sn,0.003569375833333,0.0,False,True,True,,,,,12,12,21,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-976378,La3Sn4,La-Sn,0.0,0.0060831739285704,True,False,True,,,,,12,12,21,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1205365,La2Zn5Sn,La-Sn-Zn,0.001948643125011,0.0,False,True,True,,,,,2,2,69,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865833,LaYbZn2,La-Yb-Zn,0.000901974999997,0.0,False,True,True,,,,,1,1,45,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1218749,Sr2LiMgSi3,Li-Mg-Si-Sr,0.0,0.00418811857143,True,False,True,,,,,1,1,204,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1210977,LiMn2TeO6,Li-Mn-O-Te,0.0,0.0079906445000013,True,False,True,,,,,0,6,20,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-861658,LiMnPt2,Li-Mn-Pt,0.0,0.0024459025000007,True,False,True,,,,,1,1,36,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1020019,Li2PNO2,Li-N-O-P,0.0,0.0525044454166669,True,False,True,,,,,0,4,11,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-6015,LiSiNO,Li-N-O-Si,0.0,0.0720157783333341,True,False,True,,,,,0,1,18,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1221048,NaLiV2O6,Li-Na-O-V,0.000376561499999,0.0,False,True,True,,,,,0,10,20,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-19308,Li2NiO2,Li-Ni-O,0.002541691000002,0.0,False,True,True,,,,,0,68,16,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1080625,Sr2LiReO6,Li-O-Re-Sr,0.0,0.0019942645000003,True,False,True,,,,,0,1,31,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1222352,LiTiRhO4,Li-O-Rh-Ti,0.000864951428568,0.0,False,True,True,,,,,0,1,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-4995,LiSbO3,Li-O-Sb,0.0,0.0017326565000006,True,False,True,,,,,0,8,13,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-770932,LiSbO3,Li-O-Sb,0.0162339305,0.0,False,True,True,,,,,0,8,13,common_hull_unavailable,common_composition_hull_proxy_subset
