denominator,model_a,model_b,metric,label_view_a,label_view_b,margin_a,margin_b,winner_a,winner_b
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,recall@300,mp_native,uncertain,0.010709059465212186,-8.205464839583163e-05,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,recall@500,alex_pbe_native,uncertain,0.019136005256241786,-0.000656437187166653,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,recall@500,alexmp20_native,uncertain,0.021278195488721802,-0.000656437187166653,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,recall@500,audit_view,uncertain,0.021713924317487084,-0.000656437187166653,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,recall@500,common_pool,uncertain,0.013162683489020988,-0.000656437187166653,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,recall@500,consensus,uncertain,0.031833034679034464,-0.000656437187166653,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,recall@500,mp_native,uncertain,0.015032592789676735,-0.000656437187166653,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@100,alex_pbe_native,uncertain,0.53,-0.04999999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@100,alexmp20_native,uncertain,0.62,-0.04999999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@100,audit_view,uncertain,0.49,-0.04999999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@100,common_pool,uncertain,0.44999999999999996,-0.04999999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@100,consensus,uncertain,0.5900000000000001,-0.04999999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@100,mp_native,uncertain,0.52,-0.04999999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@1000,alex_pbe_native,uncertain,0.477,-0.0030000000000000027,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@1000,alexmp20_native,uncertain,0.579,-0.0030000000000000027,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@1000,audit_view,uncertain,0.436,-0.0030000000000000027,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@1000,common_pool,uncertain,0.552,-0.0030000000000000027,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@1000,consensus,uncertain,0.6890000000000001,-0.0030000000000000027,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@1000,mp_native,uncertain,0.47500000000000003,-0.0030000000000000027,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@10000,alex_pbe_native,uncertain,0.5069,-0.04089999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@10000,alexmp20_native,uncertain,0.6661,-0.04089999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@10000,audit_view,uncertain,0.481,-0.04089999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@10000,common_pool,uncertain,0.4726,-0.04089999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@10000,consensus,uncertain,0.6127,-0.04089999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@10000,mp_native,uncertain,0.5306,-0.04089999999999999,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@300,alex_pbe_native,uncertain,0.5466666666666666,-0.003333333333333355,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@300,alexmp20_native,uncertain,0.6366666666666667,-0.003333333333333355,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@300,audit_view,uncertain,0.45999999999999996,-0.003333333333333355,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@300,common_pool,uncertain,0.4766666666666667,-0.003333333333333355,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@300,consensus,uncertain,0.5700000000000001,-0.003333333333333355,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@300,mp_native,uncertain,0.5366666666666666,-0.003333333333333355,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@500,alex_pbe_native,uncertain,0.46599999999999997,-0.01599999999999996,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@500,alexmp20_native,uncertain,0.5660000000000001,-0.01599999999999996,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@500,audit_view,uncertain,0.412,-0.01599999999999996,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@500,common_pool,uncertain,0.43399999999999994,-0.01599999999999996,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@500,consensus,uncertain,0.604,-0.01599999999999996,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy,stable_yield@500,mp_native,uncertain,0.45200000000000007,-0.01599999999999996,MatterGen_alex_mp20_source_native_public_hull_rank,prevalence_dummy
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@1000,alex_pbe_native,uncertain,1.6351742772667541,-0.17816673504554026,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@1000,alexmp20_native,uncertain,1.812429323308271,-0.17816673504554026,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@1000,audit_view,uncertain,1.9240847475492777,-0.17816673504554026,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@1000,common_pool,uncertain,0.9589353390755793,-0.17816673504554026,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@1000,consensus,uncertain,1.5827079160957098,-0.17816673504554026,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@1000,mp_native,uncertain,1.3243236663562592,-0.17816673504554026,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@10000,alex_pbe_native,uncertain,1.4692388469119582,-0.1334740625256422,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@10000,alexmp20_native,uncertain,1.7689863609022558,-0.1334740625256422,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@10000,audit_view,uncertain,1.776675028987035,-0.1334740625256422,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@10000,common_pool,uncertain,0.909055234744632,-0.1334740625256422,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@10000,consensus,uncertain,1.4630967112891327,-0.1334740625256422,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@10000,mp_native,uncertain,1.2308131967540241,-0.1334740625256422,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@300,alex_pbe_native,uncertain,1.6321517739816032,-0.13085692404474714,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@300,alexmp20_native,uncertain,1.8354882205513787,-0.13085692404474714,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@300,audit_view,uncertain,1.8620174976283335,-0.13085692404474714,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@300,common_pool,uncertain,0.9537797727364632,-0.13085692404474714,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@300,consensus,uncertain,1.61730262464425,-0.13085692404474714,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@300,mp_native,uncertain,1.3545146556693717,-0.13085692404474714,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@500,alex_pbe_native,uncertain,1.607971747700394,-0.11475145647000895,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@500,alexmp20_native,uncertain,1.7985939849624062,-0.11475145647000895,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@500,audit_view,uncertain,1.830983872667861,-0.11475145647000895,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@500,common_pool,uncertain,0.9782687128472644,-0.11475145647000895,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@500,consensus,uncertain,1.6813028354590491,-0.11475145647000895,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@500,mp_native,uncertain,1.3365632566183319,-0.11475145647000895,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@5000,alex_pbe_native,uncertain,1.4302485545335086,-0.000603955034052861,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@5000,alexmp20_native,uncertain,1.7604084511278197,-0.000603955034052861,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@5000,audit_view,uncertain,1.6176277010646145,-0.000603955034052861,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@5000,common_pool,uncertain,0.8970685430061872,-0.000603955034052861,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@5000,consensus,uncertain,1.5930863286602719,-0.000603955034052861,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,DAF@5000,mp_native,uncertain,1.2146569376080885,-0.000603955034052861,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,balanced_accuracy,alex_pbe_native,uncertain,0.36305387466405437,-0.03361439758895679,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,balanced_accuracy,alexmp20_native,uncertain,0.501797396222238,-0.03361439758895679,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,balanced_accuracy,audit_view,uncertain,0.30519522258857235,-0.03361439758895679,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,balanced_accuracy,common_pool,uncertain,0.34402272949160795,-0.03361439758895679,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,balanced_accuracy,consensus,uncertain,0.5003803982203485,-0.03361439758895679,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,balanced_accuracy,mp_native,uncertain,0.36750258155506593,-0.03361439758895679,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,f1,alex_pbe_native,uncertain,0.48587385019710905,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,f1,alexmp20_native,uncertain,0.6409022556390978,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,f1,audit_view,uncertain,0.4530410034784442,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,f1,common_pool,uncertain,0.33216062113308265,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,f1,consensus,uncertain,0.6150521766628017,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,f1,mp_native,uncertain,0.4347479047492351,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@1000,alex_pbe_native,uncertain,-0.5409999999999999,0.05899999999999994,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@1000,alexmp20_native,uncertain,-0.655,0.05899999999999994,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@1000,audit_view,uncertain,-0.496,0.05899999999999994,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@1000,common_pool,uncertain,-0.496,0.05899999999999994,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@1000,consensus,uncertain,-0.61,0.05899999999999994,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@1000,mp_native,uncertain,-0.541,0.05899999999999994,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@10000,alex_pbe_native,uncertain,-0.4861000000000001,0.04420000000000002,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@10000,alexmp20_native,uncertain,-0.6393,0.04420000000000002,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@10000,audit_view,uncertain,-0.4580000000000001,0.04420000000000002,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@10000,common_pool,uncertain,-0.47020000000000006,0.04420000000000002,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@10000,consensus,uncertain,-0.5639,0.04420000000000002,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@10000,mp_native,uncertain,-0.5027999999999999,0.04420000000000002,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@300,alex_pbe_native,uncertain,-0.54,0.043333333333333446,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@300,alexmp20_native,uncertain,-0.6633333333333333,0.043333333333333446,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@300,audit_view,uncertain,-0.47999999999999987,0.043333333333333446,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@300,common_pool,uncertain,-0.4933333333333333,0.043333333333333446,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@300,consensus,uncertain,-0.6233333333333333,0.043333333333333446,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@300,mp_native,uncertain,-0.5533333333333333,0.043333333333333446,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@500,alex_pbe_native,uncertain,-0.5319999999999999,0.038000000000000034,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@500,alexmp20_native,uncertain,-0.65,0.038000000000000034,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@500,audit_view,uncertain,-0.472,0.038000000000000034,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@500,common_pool,uncertain,-0.506,0.038000000000000034,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@500,consensus,uncertain,-0.648,0.038000000000000034,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@500,mp_native,uncertain,-0.546,0.038000000000000034,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@5000,alex_pbe_native,uncertain,-0.47320000000000007,0.000200000000000089,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@5000,alexmp20_native,uncertain,-0.6362,0.000200000000000089,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@5000,audit_view,uncertain,-0.4169999999999999,0.000200000000000089,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@5000,common_pool,uncertain,-0.4640000000000001,0.000200000000000089,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@5000,consensus,uncertain,-0.614,0.000200000000000089,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,false_positive_burden@5000,mp_native,uncertain,-0.4962000000000001,0.000200000000000089,random_baseline,MatterGen_alex_mp20_source_native_public_hull_rank
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision,alex_pbe_native,uncertain,0.48587385019710905,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision,alexmp20_native,uncertain,0.6409022556390978,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision,audit_view,uncertain,0.4530410034784442,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision,common_pool,uncertain,0.33216062113308265,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision,consensus,uncertain,0.6150521766628017,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision,mp_native,uncertain,0.4347479047492351,-0.044965947320915745,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@1000,alex_pbe_native,uncertain,0.5409999999999999,-0.059,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@1000,alexmp20_native,uncertain,0.655,-0.059,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@1000,audit_view,uncertain,0.496,-0.059,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@1000,common_pool,uncertain,0.496,-0.059,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@1000,consensus,uncertain,0.61,-0.059,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@1000,mp_native,uncertain,0.541,-0.059,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@10000,alex_pbe_native,uncertain,0.48610000000000003,-0.04420000000000002,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@10000,alexmp20_native,uncertain,0.6393,-0.04420000000000002,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@10000,audit_view,uncertain,0.458,-0.04420000000000002,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@10000,common_pool,uncertain,0.47020000000000006,-0.04420000000000002,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
D5_pairwise_complete,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline,precision@10000,consensus,uncertain,0.5639000000000001,-0.04420000000000002,MatterGen_alex_mp20_source_native_public_hull_rank,random_baseline
