denominator,model_name,label_view,K,metric,value,ci_low_95,ci_high_95,ci_denominator_n,bootstrap_method,metric_status
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,100,stable_yield@100,0.74,0.6540276881781116,0.8259723118218883,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,100,uncertain_fraction@100,0.26,0.17402768817811165,0.34597231182188837,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,100,false_positive_burden@100,0.26,0.17402768817811165,0.34597231182188837,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,100,recall@100,0.007800147570359439,0.006029864933798289,0.00957043020692059,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,100,DAF@100,2.8706103088436805,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,300,precision@300,0.7333333333333333,0.683291809834602,0.7833748568320645,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,300,stable_yield@300,0.7333333333333333,0.683291809834602,0.7833748568320645,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,300,uncertain_fraction@300,0.26666666666666666,0.21662514316793538,0.3167081901653979,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,300,false_positive_burden@300,0.2666666666666667,0.21662514316793544,0.316708190165398,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,300,recall@300,0.023189627911879413,0.02016101588660433,0.026218239937154497,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,300,DAF@300,2.844748954709954,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,500,precision@500,0.734,0.6952688923370374,0.7727311076629626,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,500,stable_yield@500,0.734,0.6952688923370374,0.7727311076629626,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,500,uncertain_fraction@500,0.266,0.22726889233703743,0.30473110766296263,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,500,false_positive_burden@500,0.266,0.22726889233703743,0.30473110766296263,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,500,recall@500,0.03868451565299884,0.03480396665212327,0.042565064653874406,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,500,DAF@500,2.8473350901233263,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,1000,precision@1000,0.746,0.7190199752705821,0.7729800247294178,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,1000,stable_yield@1000,0.746,0.7190199752705821,0.7729800247294178,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,1000,uncertain_fraction@1000,0.254,0.22701997527058213,0.28098002472941785,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,1000,false_positive_burden@1000,0.254,0.22701997527058213,0.28098002472941785,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,1000,recall@1000,0.07863392010119111,0.07321749559517096,0.08405034460721125,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,1000,DAF@1000,2.8938855275640347,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,5000,precision@5000,0.6768,0.66383606274918,0.68976393725082,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,5000,stable_yield@5000,0.6768,0.66383606274918,0.68976393725082,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,5000,uncertain_fraction@5000,0.3232,0.3102360627491799,0.33616393725082006,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,5000,false_positive_burden@5000,0.32320000000000004,0.31023606274918,0.3361639372508201,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,5000,recall@5000,0.3566986402445452,0.3470592495586203,0.36633803093047007,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,5000,DAF@5000,2.62544467165595,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,10000,precision@10000,0.7166,0.7077672813658308,0.7254327186341692,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,10000,stable_yield@10000,0.7166,0.7077672813658308,0.7254327186341692,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,10000,uncertain_fraction@10000,0.2834,0.27456728136583075,0.2922327186341692,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,10000,false_positive_burden@10000,0.2834,0.27456728136583075,0.2922327186341692,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,10000,recall@10000,0.7553494255296722,0.7466989756811165,0.7639998753782279,9487.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,10000,DAF@10000,2.7798369558342997,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,mp_native,100,precision@100,1.0,1.0,1.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,100,stable_yield@100,1.0,1.0,1.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,100,uncertain_fraction@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,100,false_positive_burden@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,100,recall@100,0.006651589729945457,0.005352221254376593,0.007950958205514322,15034.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,100,DAF@100,2.447918052414527,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,mp_native,300,precision@300,1.0,1.0,1.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,300,stable_yield@300,1.0,1.0,1.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,300,uncertain_fraction@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,300,false_positive_burden@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,300,recall@300,0.01995476918983637,0.017719317892186,0.02219022048748674,15034.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,300,DAF@300,2.447918052414527,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,mp_native,500,precision@500,1.0,1.0,1.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,500,stable_yield@500,1.0,1.0,1.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,500,uncertain_fraction@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,500,false_positive_burden@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,500,recall@500,0.03325794864972728,0.030391647402932327,0.036124249896522236,15034.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,500,DAF@500,2.447918052414527,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,mp_native,1000,precision@1000,1.0,1.0,1.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,1000,stable_yield@1000,1.0,1.0,1.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,1000,uncertain_fraction@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,1000,false_positive_burden@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,1000,recall@1000,0.06651589729945456,0.06253267092791535,0.07049912367099377,15034.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,1000,DAF@1000,2.447918052414527,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,mp_native,5000,precision@5000,1.0,1.0,1.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,5000,stable_yield@5000,1.0,1.0,1.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,5000,uncertain_fraction@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,5000,false_positive_burden@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,5000,recall@5000,0.33257948649727287,0.32504824969835466,0.3401107232961911,15034.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,5000,DAF@5000,2.447918052414527,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,mp_native,10000,precision@10000,0.9487,0.944376064527586,0.9530239354724139,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,10000,stable_yield@10000,0.9487,0.944376064527586,0.9530239354724139,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,10000,uncertain_fraction@10000,0.0,0.0,0.0,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,10000,false_positive_burden@10000,0.05130000000000001,0.04697606452758602,0.055623935472414,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,10000,recall@10000,0.6310363176799255,0.6233230609685746,0.6387495743912764,15034.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,mp_native,10000,DAF@10000,2.322339856325662,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,100,precision@100,1.0,1.0,1.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,100,stable_yield@100,1.0,1.0,1.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,100,uncertain_fraction@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,100,false_positive_burden@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,100,recall@100,0.007518796992481203,0.00605066340134087,0.008986930583621535,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,100,DAF@100,2.7670676691729326,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,300,precision@300,1.0,1.0,1.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,300,stable_yield@300,1.0,1.0,1.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,300,uncertain_fraction@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,300,false_positive_burden@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,300,recall@300,0.022556390977443608,0.02003284679142584,0.025079935163461374,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,300,DAF@300,2.7670676691729326,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,500,precision@500,1.0,1.0,1.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,500,stable_yield@500,1.0,1.0,1.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,500,uncertain_fraction@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,500,false_positive_burden@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,500,recall@500,0.03759398496240601,0.03436126118998532,0.0408267087348267,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,500,DAF@500,2.7670676691729326,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,1000,precision@1000,1.0,1.0,1.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,1000,stable_yield@1000,1.0,1.0,1.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,1000,uncertain_fraction@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,1000,false_positive_burden@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,1000,recall@1000,0.07518796992481203,0.07070638979816588,0.07966955005145818,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,1000,DAF@1000,2.7670676691729326,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,5000,precision@5000,1.0,1.0,1.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,5000,stable_yield@5000,1.0,1.0,1.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,5000,uncertain_fraction@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,5000,false_positive_burden@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,5000,recall@5000,0.37593984962406013,0.36770790086827754,0.3841717983798427,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,5000,DAF@5000,2.7670676691729326,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,10000,precision@10000,0.9487,0.944376064527586,0.9530239354724139,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,10000,stable_yield@10000,0.9487,0.944376064527586,0.9530239354724139,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,10000,uncertain_fraction@10000,0.0,0.0,0.0,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,10000,false_positive_burden@10000,0.05130000000000001,0.04697606452758602,0.055623935472414,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,10000,recall@10000,0.7133082706766918,0.7056226939454129,0.7209938474079707,13300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,10000,DAF@10000,2.625117097744361,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,100,precision@100,1.0,1.0,1.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,100,stable_yield@100,1.0,1.0,1.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,100,uncertain_fraction@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,100,false_positive_burden@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,100,recall@100,0.00821287779237845,0.006609777606793512,0.009815977977963387,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,100,DAF@100,3.022503285151117,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,300,precision@300,1.0,1.0,1.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,300,stable_yield@300,1.0,1.0,1.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,300,uncertain_fraction@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,300,false_positive_burden@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,300,recall@300,0.024638633377135347,0.021885071539379113,0.02739219521489158,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,300,DAF@300,3.022503285151117,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,500,precision@500,1.0,1.0,1.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,500,stable_yield@500,1.0,1.0,1.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,500,uncertain_fraction@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,500,false_positive_burden@500,0.0,0.0,0.0,500.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,500,recall@500,0.04106438896189225,0.03753961592578822,0.04458916199799627,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,500,DAF@500,3.022503285151117,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,1000,precision@1000,1.0,1.0,1.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,1000,stable_yield@1000,1.0,1.0,1.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,1000,uncertain_fraction@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,1000,false_positive_burden@1000,0.0,0.0,0.0,1000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,1000,recall@1000,0.0821287779237845,0.07725189523712633,0.08700566061044265,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,1000,DAF@1000,3.022503285151117,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,5000,precision@5000,1.0,1.0,1.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,5000,stable_yield@5000,1.0,1.0,1.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,5000,uncertain_fraction@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,5000,false_positive_burden@5000,0.0,0.0,0.0,5000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,5000,recall@5000,0.41064388961892245,0.4019056222397163,0.4193821569981286,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,5000,DAF@5000,3.022503285151117,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,10000,precision@10000,0.9487,0.944376064527586,0.9530239354724139,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,10000,stable_yield@10000,0.9487,0.944376064527586,0.9530239354724139,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,10000,uncertain_fraction@10000,0.0,0.0,0.0,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,10000,false_positive_burden@10000,0.05130000000000001,0.04697606452758602,0.055623935472414,10000.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,10000,recall@10000,0.7791557161629435,0.771787557594876,0.786523874731011,12176.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,10000,DAF@10000,2.8674488666228646,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,common_pool,100,precision@100,1.0,1.0,1.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,common_pool,100,stable_yield@100,1.0,1.0,1.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,common_pool,100,uncertain_fraction@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,common_pool,100,false_positive_burden@100,0.0,0.0,0.0,100.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,common_pool,100,recall@100,0.006065752759917505,0.004880476452457016,0.007251029067377995,16486.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,common_pool,100,DAF@100,1.9333373771685067,,,,deterministic_binomial_topk_approximation_phase2_v1,point_estimate_only_ratio_metric
D5_max_coverage_union,consensus_oracle_proxy,common_pool,300,precision@300,1.0,1.0,1.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,common_pool,300,stable_yield@300,1.0,1.0,1.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
D5_max_coverage_union,consensus_oracle_proxy,common_pool,300,uncertain_fraction@300,0.0,0.0,0.0,300.0,deterministic_binomial_topk_approximation_phase2_v1,ok
