denominator,model_name,label_view,metric,value,ci_low_95,ci_high_95,bootstrap_replicates,bootstrap_method,metric_status
D5_family_complete,random_baseline,mp_native,balanced_accuracy,0.49929460086477023,0.49542485711351225,0.5033699613244675,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,mp_native,auroc,0.4978849820842205,0.493185267619562,0.5038683712756489,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,mp_native,auprc,0.40613889545115955,0.401321341358943,0.41269268253616986,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,f1,0.35909774436090225,0.35295647200697183,0.368479421948688,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,precision,0.35909774436090225,0.35295647200697183,0.368479421948688,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,recall,0.35909774436090225,0.35295647200697183,0.368479421948688,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,balanced_accuracy,0.498202603777762,0.4932910688276143,0.5024015551546614,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,auroc,0.4990235097572883,0.4944280429812901,0.5047298540973197,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alexmp20_native,auprc,0.36049119243535893,0.35532044469511426,0.36752399130841445,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,f1,0.32826872536136664,0.3174144404016155,0.33499669149027805,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,precision,0.32826872536136664,0.3174144404016155,0.33499669149027805,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,recall,0.32826872536136664,0.3174144404016155,0.33499669149027805,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,balanced_accuracy,0.4980700404196584,0.4938825268643873,0.5026905199183412,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,auroc,0.49641968754005383,0.4907497161916152,0.5023787545719557,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,alex_pbe_native,auprc,0.32858833501132445,0.32012453304458277,0.3326583956861989,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,f1,0.5154676695377897,0.508787038563989,0.5216018579115765,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,precision,0.5154676695377897,0.508787038563989,0.5216018579115765,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,recall,0.5154676695377897,0.508787038563989,0.5216018579115765,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,balanced_accuracy,0.49816406808273117,0.4934474740306853,0.5029709074867278,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,auroc,0.4964807320084361,0.4909859885842598,0.5008557091479574,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,common_pool,auprc,0.5133933595306117,0.5071832335902227,0.5205114460458485,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,source_union,f1,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,precision,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,recall,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,balanced_accuracy,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,auroc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,source_union,auprc,,,,40,deterministic_row_resampling_phase2_v1,not_evaluable_full_source_union_incomplete
D5_family_complete,random_baseline,consensus,f1,0.3849478233371983,0.3728713638830791,0.3913944826595787,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,consensus,precision,0.3849478233371983,0.3728713638830791,0.3913944826595787,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,consensus,recall,0.3849478233371983,0.3728713638830791,0.3913944826595787,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,consensus,balanced_accuracy,0.4996196017796515,0.4922026121042328,0.5023146005712172,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,consensus,auroc,0.4982534687869514,0.49031050149118116,0.504942233566111,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,consensus,auprc,0.38405910074240507,0.3757238724505613,0.3913375880511646,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,uncertain,f1,0.3300237958480348,0.3216264029844879,0.33644432547436437,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,uncertain,precision,0.3300237958480348,0.3216264029844879,0.33644432547436437,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,uncertain,recall,0.3300237958480348,0.3216264029844879,0.33644432547436437,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,uncertain,balanced_accuracy,0.4991577439528616,0.49333036398426366,0.5030113815939867,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,uncertain,auroc,0.49886389063940473,0.4946721912583722,0.504553204594911,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,uncertain,auprc,0.32881496598353377,0.3235641662001578,0.3352103077993376,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,audit_view,f1,0.25856435121745547,0.2506779225642859,0.2697475263666017,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,audit_view,precision,0.25856435121745547,0.2506779225642859,0.2697475263666017,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,audit_view,recall,0.25856435121745547,0.2506779225642859,0.2697475263666017,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,audit_view,balanced_accuracy,0.500525082436478,0.4961729537066911,0.5055830701724566,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,audit_view,auroc,0.4990621018220044,0.4915467459586355,0.5047908188772153,40,deterministic_row_resampling_phase2_v1,ok
D5_family_complete,random_baseline,audit_view,auprc,0.25786466389851437,0.2525397160841702,0.26507139647668615,40,deterministic_row_resampling_phase2_v1,ok
